Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
13:07:2026,00:15,C,mm,km/h,mm,16,16,16,0.00,0.00,578.8,---,21,60,86,0.0,1.6,SSW,SSW,---,---,---,---
13:07:2026,00:30,C,mm,km/h,mm,15,16,15,0.00,0.00,578.7,---,21,60,88,0.0,0.0,---,---,---,---,---,---
13:07:2026,00:45,C,mm,km/h,mm,15,15,15,0.00,0.00,578.7,---,21,60,88,0.0,1.6,SSW,SSW,---,---,---,---
13:07:2026,01:00,C,mm,km/h,mm,15,15,15,0.00,0.00,578.9,---,21,60,87,0.0,3.2,SW,SW,---,---,---,---
13:07:2026,01:15,C,mm,km/h,mm,15,15,15,0.00,0.00,578.8,---,21,60,88,0.0,0.0,---,---,---,---,---,---
13:07:2026,01:30,C,mm,km/h,mm,15,15,15,0.00,0.00,578.8,---,21,60,88,0.0,3.2,WSW,WSW,---,---,---,---
13:07:2026,01:45,C,mm,km/h,mm,15,15,15,0.00,0.00,578.9,---,21,60,88,0.0,3.2,SW,SSW,---,---,---,---
13:07:2026,02:00,C,mm,km/h,mm,15,15,15,0.00,0.00,578.8,---,21,59,87,0.0,1.6,SSW,SW,---,---,---,---
13:07:2026,02:15,C,mm,km/h,mm,15,15,15,0.00,0.00,579.0,---,21,59,88,0.0,4.8,WSW,W,---,---,---,---
13:07:2026,02:30,C,mm,km/h,mm,15,15,15,0.00,0.00,578.9,---,21,59,88,0.0,4.8,W,W,---,---,---,---
13:07:2026,02:45,C,mm,km/h,mm,15,15,15,0.00,0.00,578.9,---,21,59,88,0.0,1.6,WSW,WSW,---,---,---,---
13:07:2026,03:00,C,mm,km/h,mm,15,15,15,0.00,0.00,578.8,---,21,59,88,0.0,0.0,---,---,---,---,---,---
13:07:2026,03:15,C,mm,km/h,mm,15,15,15,0.00,0.00,578.7,---,21,59,88,0.0,3.2,W,W,---,---,---,---
13:07:2026,03:30,C,mm,km/h,mm,15,15,15,0.00,0.00,578.6,---,21,59,87,0.0,1.6,WSW,SW,---,---,---,---
