Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
06:07:2026,00:15,C,mm,km/h,mm,14,14,14,0.00,0.00,577.8,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,00:30,C,mm,km/h,mm,14,14,14,0.00,0.00,577.5,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,00:45,C,mm,km/h,mm,14,14,14,0.00,0.00,577.4,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,01:00,C,mm,km/h,mm,14,14,14,0.00,0.00,577.5,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,01:15,C,mm,km/h,mm,14,14,14,0.00,0.00,577.5,---,20,63,95,0.0,0.0,---,---,---,---,---,---
06:07:2026,01:30,C,mm,km/h,mm,14,14,14,0.00,0.00,577.6,---,20,63,95,0.0,0.0,---,---,---,---,---,---
06:07:2026,01:45,C,mm,km/h,mm,14,14,14,0.00,0.00,577.6,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,02:00,C,mm,km/h,mm,14,14,14,0.00,0.00,577.6,---,20,63,95,0.0,1.6,SW,ENE,---,---,---,---
06:07:2026,02:15,C,mm,km/h,mm,14,14,14,0.00,0.00,577.6,---,20,63,94,0.0,1.6,ESE,ESE,---,---,---,---
06:07:2026,02:30,C,mm,km/h,mm,14,14,14,0.00,0.00,577.6,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,02:45,C,mm,km/h,mm,14,14,14,0.00,0.00,577.7,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,03:00,C,mm,km/h,mm,14,14,14,0.00,0.00,577.6,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,03:15,C,mm,km/h,mm,14,14,14,0.00,0.00,577.7,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,03:30,C,mm,km/h,mm,14,14,14,0.00,0.00,577.7,---,20,63,95,0.0,0.0,---,---,---,---,---,---
06:07:2026,03:45,C,mm,km/h,mm,14,14,14,0.00,0.00,577.5,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,04:00,C,mm,km/h,mm,14,14,14,0.00,0.00,577.5,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,04:15,C,mm,km/h,mm,14,14,14,0.00,0.00,577.5,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,04:30,C,mm,km/h,mm,14,14,14,0.00,0.00,577.5,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,04:45,C,mm,km/h,mm,14,14,14,0.00,0.00,577.5,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,05:00,C,mm,km/h,mm,14,14,14,0.00,0.00,577.4,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,05:15,C,mm,km/h,mm,13,14,13,0.00,0.00,577.6,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,05:30,C,mm,km/h,mm,13,13,13,0.00,0.00,577.7,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,05:45,C,mm,km/h,mm,13,13,13,0.00,0.00,577.8,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,06:00,C,mm,km/h,mm,13,14,13,0.00,0.00,577.7,---,20,63,95,0.0,0.0,---,---,---,---,---,---
06:07:2026,06:15,C,mm,km/h,mm,14,14,13,0.00,0.00,577.8,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,06:30,C,mm,km/h,mm,14,14,14,0.00,0.00,578.0,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,06:45,C,mm,km/h,mm,14,14,14,0.00,0.00,578.0,---,20,63,94,0.0,0.0,---,---,---,---,---,---
06:07:2026,07:00,C,mm,km/h,mm,14,14,14,0.00,0.00,578.1,---,20,63,93,0.0,3.2,W,W,---,---,---,---
06:07:2026,07:15,C,mm,km/h,mm,14,14,14,0.00,0.00,578.2,---,20,63,93,0.0,1.6,W,WNW,---,---,---,---
06:07:2026,07:30,C,mm,km/h,mm,15,15,14,0.00,0.00,578.4,---,20,63,92,0.0,0.0,---,---,---,---,---,---
06:07:2026,07:45,C,mm,km/h,mm,15,15,15,0.00,0.00,578.4,---,20,63,90,0.0,0.0,---,---,---,---,---,---
06:07:2026,08:00,C,mm,km/h,mm,15,15,15,0.00,0.00,578.5,---,20,63,88,0.0,1.6,W,W,---,---,---,---
06:07:2026,08:15,C,mm,km/h,mm,15,15,15,0.00,0.00,578.7,---,20,63,87,0.0,0.0,---,---,---,---,---,---
06:07:2026,08:30,C,mm,km/h,mm,16,16,15,0.00,0.00,578.7,---,20,63,86,0.0,0.0,---,---,---,---,---,---
06:07:2026,08:45,C,mm,km/h,mm,16,16,16,0.00,0.00,578.9,---,20,62,84,0.0,1.6,NNE,WNW,---,---,---,---
06:07:2026,09:00,C,mm,km/h,mm,16,16,16,0.00,0.00,579.0,---,20,62,84,0.0,1.6,N,WSW,---,---,---,---
06:07:2026,09:15,C,mm,km/h,mm,17,17,16,0.00,0.00,578.9,---,20,61,83,0.0,3.2,WSW,WSW,---,---,---,---
06:07:2026,09:30,C,mm,km/h,mm,17,17,17,0.00,0.00,578.9,---,20,61,80,0.0,0.0,---,---,---,---,---,---
06:07:2026,09:45,C,mm,km/h,mm,18,18,17,0.00,0.00,578.8,---,20,61,78,0.0,0.0,---,---,---,---,---,---
06:07:2026,10:00,C,mm,km/h,mm,18,18,18,0.00,0.00,578.8,---,20,61,76,0.0,1.6,NE,W,---,---,---,---
06:07:2026,10:15,C,mm,km/h,mm,19,19,18,0.00,0.00,578.7,---,20,61,73,1.6,6.4,WSW,W,---,---,---,---
06:07:2026,10:30,C,mm,km/h,mm,19,19,19,0.00,0.00,578.6,---,20,61,71,0.0,3.2,NE,NW,---,---,---,---
06:07:2026,10:45,C,mm,km/h,mm,20,20,19,0.00,0.00,578.5,---,20,61,70,0.0,6.4,E,E,---,---,---,---
06:07:2026,11:00,C,mm,km/h,mm,20,20,20,0.00,0.00,578.4,---,20,61,67,0.0,6.4,ESE,ENE,---,---,---,---
06:07:2026,11:15,C,mm,km/h,mm,20,20,20,0.00,0.00,578.4,---,21,60,68,1.6,4.8,E,E,---,---,---,---
