Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
19:07:2026,00:00,C,mm,km/h,mm,17,17,17,0.00,0.00,579.6,---,21,56,78,0.0,6.4,SW,W,---,---,---,---
19:07:2026,00:15,C,mm,km/h,mm,17,17,17,0.00,0.00,579.5,---,21,56,77,0.0,4.8,WSW,W,---,---,---,---
19:07:2026,00:30,C,mm,km/h,mm,17,17,17,0.00,0.00,579.4,---,21,56,78,0.0,1.6,NNE,W,---,---,---,---
19:07:2026,00:45,C,mm,km/h,mm,17,17,17,0.00,0.00,579.4,---,21,56,78,0.0,3.2,SW,NNE,---,---,---,---
19:07:2026,01:00,C,mm,km/h,mm,17,17,17,0.00,0.00,579.4,---,21,56,78,0.0,1.6,SSW,WSW,---,---,---,---
19:07:2026,01:15,C,mm,km/h,mm,16,17,16,0.00,0.00,579.3,---,21,56,79,0.0,3.2,SW,W,---,---,---,---
19:07:2026,01:30,C,mm,km/h,mm,16,16,16,0.00,0.00,579.3,---,21,56,80,0.0,1.6,W,W,---,---,---,---
19:07:2026,01:45,C,mm,km/h,mm,16,16,16,0.00,0.00,579.2,---,21,56,81,0.0,0.0,---,---,---,---,---,---
19:07:2026,02:00,C,mm,km/h,mm,15,16,15,0.00,0.00,579.2,---,21,56,82,0.0,0.0,---,---,---,---,---,---
19:07:2026,02:15,C,mm,km/h,mm,15,15,15,0.00,0.00,579.2,---,21,56,83,0.0,0.0,---,---,---,---,---,---
19:07:2026,02:30,C,mm,km/h,mm,15,15,15,0.00,0.00,579.1,---,21,56,85,0.0,0.0,---,---,---,---,---,---
19:07:2026,02:45,C,mm,km/h,mm,14,15,14,0.00,0.00,579.1,---,21,56,86,0.0,0.0,---,---,---,---,---,---
19:07:2026,03:00,C,mm,km/h,mm,14,14,14,0.00,0.00,579.1,---,21,56,88,0.0,0.0,---,---,---,---,---,---
19:07:2026,03:15,C,mm,km/h,mm,14,14,14,0.00,0.00,579.1,---,21,56,90,0.0,0.0,---,---,---,---,---,---
19:07:2026,03:30,C,mm,km/h,mm,13,14,13,0.00,0.00,579.1,---,21,56,89,0.0,0.0,---,---,---,---,---,---
19:07:2026,03:45,C,mm,km/h,mm,13,13,13,0.00,0.00,579.1,---,21,56,90,0.0,0.0,---,---,---,---,---,---
19:07:2026,04:00,C,mm,km/h,mm,13,13,13,0.00,0.00,579.1,---,21,56,91,0.0,0.0,---,---,---,---,---,---
