Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
11:07:2026,00:15,C,mm,km/h,mm,17,17,17,0.00,0.00,579.2,---,21,55,79,0.0,1.6,NNW,NNW,---,---,---,---
11:07:2026,00:30,C,mm,km/h,mm,17,17,17,0.00,0.00,579.3,---,21,55,79,0.0,3.2,W,WNW,---,---,---,---
11:07:2026,00:45,C,mm,km/h,mm,17,17,17,0.00,0.00,579.2,---,21,55,80,0.0,1.6,W,W,---,---,---,---
11:07:2026,01:00,C,mm,km/h,mm,16,17,16,0.00,0.00,579.1,---,21,55,80,0.0,0.0,---,---,---,---,---,---
11:07:2026,01:15,C,mm,km/h,mm,17,17,16,0.00,0.00,579.0,---,21,55,81,0.0,1.6,WSW,WSW,---,---,---,---
11:07:2026,01:30,C,mm,km/h,mm,17,17,17,0.00,0.00,579.0,---,21,55,82,0.0,1.6,NW,NW,---,---,---,---
11:07:2026,01:45,C,mm,km/h,mm,16,17,16,0.00,0.00,578.7,---,21,55,83,0.0,1.6,NW,NW,---,---,---,---
11:07:2026,02:00,C,mm,km/h,mm,16,16,16,0.00,0.00,578.6,---,21,55,84,0.0,0.0,---,---,---,---,---,---
11:07:2026,02:15,C,mm,km/h,mm,15,16,15,0.00,0.00,578.6,---,21,56,85,0.0,0.0,---,---,---,---,---,---
11:07:2026,02:30,C,mm,km/h,mm,15,15,15,0.00,0.00,578.5,---,21,56,87,0.0,0.0,---,---,---,---,---,---
11:07:2026,02:45,C,mm,km/h,mm,15,15,15,0.00,0.00,578.4,---,21,56,87,0.0,0.0,---,---,---,---,---,---
11:07:2026,03:00,C,mm,km/h,mm,15,15,15,0.00,0.00,578.3,---,21,56,86,0.0,0.0,---,---,---,---,---,---
11:07:2026,03:15,C,mm,km/h,mm,16,16,15,0.00,0.00,578.2,---,21,56,85,0.0,0.0,---,---,---,---,---,---
11:07:2026,03:30,C,mm,km/h,mm,16,16,16,0.00,0.00,578.2,---,21,56,84,0.0,0.0,---,---,---,---,---,---
11:07:2026,03:45,C,mm,km/h,mm,16,16,16,0.00,0.00,578.2,---,21,56,85,0.0,1.6,NNW,NNW,---,---,---,---
