Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
11:06:2026,00:15,C,mm,km/h,mm,17,17,17,0.00,0.00,766.7,---,22,55,82,0.0,3.2,NNW,WNW,---,---,---,---
11:06:2026,00:30,C,mm,km/h,mm,17,17,17,0.00,0.00,766.5,---,22,55,82,0.0,3.2,N,WNW,---,---,---,---
11:06:2026,00:45,C,mm,km/h,mm,17,17,17,0.00,0.00,766.5,---,22,55,83,0.0,6.4,WSW,WNW,---,---,---,---
11:06:2026,01:00,C,mm,km/h,mm,17,17,17,0.00,0.00,766.5,---,22,55,84,0.0,4.8,W,WNW,---,---,---,---
11:06:2026,01:15,C,mm,km/h,mm,17,17,17,0.00,0.00,766.5,---,22,55,84,0.0,4.8,NW,NNW,---,---,---,---
11:06:2026,01:30,C,mm,km/h,mm,17,17,17,0.00,0.00,766.5,---,22,55,83,0.0,1.6,NW,WNW,---,---,---,---
11:06:2026,01:45,C,mm,km/h,mm,17,17,17,0.00,0.00,766.4,---,22,55,83,0.0,1.6,WNW,WNW,---,---,---,---
11:06:2026,02:00,C,mm,km/h,mm,17,17,17,0.00,0.00,766.3,---,22,56,84,0.0,1.6,WNW,W,---,---,---,---
11:06:2026,02:15,C,mm,km/h,mm,17,17,17,0.00,0.00,766.4,---,22,56,85,0.0,0.0,---,---,---,---,---,---
11:06:2026,02:30,C,mm,km/h,mm,17,17,17,0.00,0.00,766.3,---,22,56,84,0.0,3.2,SW,SW,---,---,---,---
11:06:2026,02:45,C,mm,km/h,mm,17,17,17,0.00,0.00,766.4,---,22,56,85,0.0,4.8,NW,NNW,---,---,---,---
11:06:2026,03:00,C,mm,km/h,mm,17,17,17,0.00,0.00,766.3,---,22,56,84,1.6,9.7,NNW,NW,---,---,---,---
11:06:2026,03:15,C,mm,km/h,mm,17,17,17,0.00,0.00,766.3,---,22,56,84,1.6,9.7,NNW,NNW,---,---,---,---
11:06:2026,03:30,C,mm,km/h,mm,17,17,17,0.00,0.00,766.3,---,22,56,84,1.6,8.0,NW,NW,---,---,---,---
11:06:2026,03:45,C,mm,km/h,mm,17,17,17,0.00,0.00,766.5,---,22,56,84,1.6,6.4,NW,NNW,---,---,---,---
11:06:2026,04:00,C,mm,km/h,mm,17,17,17,0.00,0.00,766.5,---,22,56,85,0.0,4.8,NW,NW,---,---,---,---
11:06:2026,04:15,C,mm,km/h,mm,17,17,17,0.00,0.00,766.5,---,22,56,84,1.6,6.4,NW,NW,---,---,---,---
11:06:2026,04:30,C,mm,km/h,mm,17,17,17,0.00,0.00,766.6,---,22,56,84,0.0,3.2,NNW,NNW,---,---,---,---
11:06:2026,04:45,C,mm,km/h,mm,17,17,17,0.00,0.00,766.7,---,22,56,85,0.0,0.0,---,---,---,---,---,---
11:06:2026,05:00,C,mm,km/h,mm,17,17,17,0.00,0.00,766.7,---,22,56,85,0.0,1.6,E,E,---,---,---,---
11:06:2026,05:15,C,mm,km/h,mm,17,17,17,0.00,0.00,766.7,---,22,56,86,0.0,6.4,ESE,NW,---,---,---,---
11:06:2026,05:30,C,mm,km/h,mm,17,17,17,0.00,0.00,766.9,---,22,56,86,0.0,6.4,ESE,NW,---,---,---,---
11:06:2026,05:45,C,mm,km/h,mm,17,17,17,0.00,0.00,767.0,---,22,56,84,0.0,4.8,WNW,WNW,---,---,---,---
11:06:2026,06:00,C,mm,km/h,mm,17,17,17,0.00,0.00,767.2,---,22,56,85,0.0,6.4,N,NW,---,---,---,---
11:06:2026,06:15,C,mm,km/h,mm,17,17,17,0.00,0.00,767.4,---,22,56,83,1.6,4.8,WSW,NW,---,---,---,---
11:06:2026,06:30,C,mm,km/h,mm,18,18,17,0.00,0.00,767.4,---,22,56,82,1.6,8.0,NW,NW,---,---,---,---
11:06:2026,06:45,C,mm,km/h,mm,18,18,18,0.00,0.00,767.4,---,22,56,81,1.6,9.7,NNW,NNW,---,---,---,---
11:06:2026,07:00,C,mm,km/h,mm,19,19,18,0.00,0.00,767.6,---,22,56,76,1.6,8.0,WSW,WNW,---,---,---,---
11:06:2026,07:15,C,mm,km/h,mm,19,19,19,0.00,0.00,767.7,---,22,56,76,1.6,8.0,NW,NNW,---,---,---,---
11:06:2026,07:30,C,mm,km/h,mm,19,19,19,0.00,0.00,767.5,---,22,56,76,0.0,8.0,WNW,NNW,---,---,---,---
11:06:2026,07:45,C,mm,km/h,mm,20,20,19,0.00,0.00,767.6,---,22,56,75,0.0,1.6,N,N,---,---,---,---
11:06:2026,08:00,C,mm,km/h,mm,20,20,19,0.00,0.00,767.6,---,22,56,70,0.0,3.2,WNW,WNW,---,---,---,---
11:06:2026,08:15,C,mm,km/h,mm,22,22,21,0.00,0.00,767.6,---,22,56,68,0.0,4.8,SE,SE,---,---,---,---
11:06:2026,08:30,C,mm,km/h,mm,23,23,22,0.00,0.00,767.6,---,22,56,63,0.0,4.8,SE,SE,---,---,---,---
11:06:2026,08:45,C,mm,km/h,mm,22,23,22,0.00,0.00,767.6,---,22,56,63,0.0,4.8,WNW,WNW,---,---,---,---
11:06:2026,09:00,C,mm,km/h,mm,21,22,21,0.00,0.00,767.6,---,22,56,66,0.0,3.2,SSE,SSE,---,---,---,---
11:06:2026,09:15,C,mm,km/h,mm,21,22,21,0.00,0.00,767.6,---,22,56,67,0.0,4.8,NNE,NNE,---,---,---,---
11:06:2026,09:30,C,mm,km/h,mm,22,22,21,0.00,0.00,767.5,---,22,56,64,0.0,4.8,NNE,NE,---,---,---,---
11:06:2026,09:45,C,mm,km/h,mm,24,24,22,0.00,0.00,767.4,---,22,56,58,0.0,8.0,NW,NW,---,---,---,---
11:06:2026,10:00,C,mm,km/h,mm,23,24,23,0.00,0.00,767.3,---,22,56,60,0.0,4.8,W,NW,---,---,---,---
11:06:2026,10:15,C,mm,km/h,mm,22,23,22,0.00,0.00,767.2,---,22,56,61,0.0,6.4,SSE,SSE,---,---,---,---
11:06:2026,10:30,C,mm,km/h,mm,23,23,22,0.00,0.00,767.0,---,22,56,58,0.0,6.4,NNE,NW,---,---,---,---
11:06:2026,10:45,C,mm,km/h,mm,25,25,23,0.00,0.00,766.9,---,22,56,54,0.0,6.4,NNW,NNW,---,---,---,---
11:06:2026,11:00,C,mm,km/h,mm,25,25,25,0.00,0.00,766.7,---,22,55,53,1.6,4.8,W,NNE,---,---,---,---
11:06:2026,11:15,C,mm,km/h,mm,26,26,25,0.00,0.00,766.4,---,22,55,51,1.6,8.0,NW,NNE,---,---,---,---
11:06:2026,11:30,C,mm,km/h,mm,26,26,26,0.00,0.00,766.2,---,22,55,49,1.6,8.0,NNE,NNE,---,---,---,---
