Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
17:06:2026,00:15,C,mm,km/h,mm,14,15,14,0.00,0.00,768.9,---,22,56,91,0.0,0.0,---,---,---,---,---,---
17:06:2026,00:30,C,mm,km/h,mm,14,14,14,0.00,0.00,768.8,---,22,56,92,0.0,0.0,---,---,---,---,---,---
17:06:2026,00:45,C,mm,km/h,mm,14,14,14,0.00,0.00,768.7,---,22,56,92,0.0,0.0,---,---,---,---,---,---
17:06:2026,01:00,C,mm,km/h,mm,14,14,14,0.00,0.00,768.7,---,22,56,92,0.0,0.0,---,---,---,---,---,---
17:06:2026,01:15,C,mm,km/h,mm,14,14,14,0.00,0.00,768.7,---,22,56,93,0.0,0.0,---,---,---,---,---,---
17:06:2026,01:30,C,mm,km/h,mm,14,14,14,0.00,0.00,768.7,---,22,57,93,0.0,0.0,---,---,---,---,---,---
17:06:2026,01:45,C,mm,km/h,mm,14,14,14,0.00,0.00,768.7,---,22,57,93,0.0,1.6,ESE,ESE,---,---,---,---
17:06:2026,02:00,C,mm,km/h,mm,13,14,13,0.00,0.00,769.0,---,22,57,93,0.0,0.0,---,---,---,---,---,---
17:06:2026,02:15,C,mm,km/h,mm,13,13,13,0.00,0.00,768.8,---,22,57,94,0.0,0.0,---,---,---,---,---,---
17:06:2026,02:30,C,mm,km/h,mm,13,13,13,0.00,0.00,768.8,---,22,57,94,0.0,0.0,---,---,---,---,---,---
17:06:2026,02:45,C,mm,km/h,mm,13,13,13,0.00,0.00,768.9,---,22,57,94,0.0,0.0,---,---,---,---,---,---
17:06:2026,03:00,C,mm,km/h,mm,13,13,13,0.00,0.00,769.0,---,22,57,94,0.0,0.0,---,---,---,---,---,---
17:06:2026,03:15,C,mm,km/h,mm,13,13,13,0.00,0.00,769.1,---,22,57,95,0.0,0.0,---,---,---,---,---,---
17:06:2026,03:30,C,mm,km/h,mm,14,14,13,0.00,0.00,769.1,---,22,57,95,0.0,0.0,---,---,---,---,---,---
17:06:2026,03:45,C,mm,km/h,mm,15,15,14,0.00,0.00,769.2,---,22,57,96,0.0,0.0,---,---,---,---,---,---
17:06:2026,04:00,C,mm,km/h,mm,15,15,15,0.00,0.00,769.3,---,22,57,95,0.0,0.0,---,---,---,---,---,---
17:06:2026,04:15,C,mm,km/h,mm,15,15,15,0.00,0.00,769.5,---,22,57,94,0.0,0.0,---,---,---,---,---,---
17:06:2026,04:30,C,mm,km/h,mm,16,16,15,0.00,0.00,769.5,---,22,57,91,0.0,0.0,---,---,---,---,---,---
17:06:2026,04:45,C,mm,km/h,mm,17,17,16,0.00,0.00,769.5,---,22,56,85,0.0,0.0,---,---,---,---,---,---
17:06:2026,05:00,C,mm,km/h,mm,18,18,17,0.00,0.00,769.6,---,22,56,82,0.0,1.6,ENE,ENE,---,---,---,---
17:06:2026,05:15,C,mm,km/h,mm,18,18,17,0.00,0.00,769.6,---,22,56,79,0.0,3.2,SE,SE,---,---,---,---
17:06:2026,05:30,C,mm,km/h,mm,19,19,18,0.00,0.00,769.6,---,22,56,74,0.0,3.2,ESE,ENE,---,---,---,---
