Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
10:06:2026,00:15,C,mm,km/h,mm,16,16,16,0.00,0.00,767.8,---,22,56,87,0.0,0.0,---,---,---,---,---,---
10:06:2026,00:30,C,mm,km/h,mm,16,16,16,0.00,0.00,767.6,---,22,56,88,0.0,0.0,---,---,---,---,---,---
10:06:2026,00:45,C,mm,km/h,mm,16,16,16,0.00,0.00,767.5,---,22,56,88,0.0,0.0,---,---,---,---,---,---
10:06:2026,01:00,C,mm,km/h,mm,16,16,16,0.00,0.00,767.5,---,22,56,88,0.0,0.0,---,---,---,---,---,---
10:06:2026,01:15,C,mm,km/h,mm,17,17,16,0.00,0.00,767.5,---,22,56,87,0.0,0.0,---,---,---,---,---,---
10:06:2026,01:30,C,mm,km/h,mm,17,17,17,0.00,0.00,767.4,---,22,56,86,0.0,0.0,---,---,---,---,---,---
10:06:2026,01:45,C,mm,km/h,mm,17,17,17,0.00,0.00,767.4,---,22,56,84,0.0,0.0,---,---,---,---,---,---
10:06:2026,02:00,C,mm,km/h,mm,17,17,17,0.00,0.00,767.2,---,22,56,83,0.0,0.0,---,---,---,---,---,---
10:06:2026,02:15,C,mm,km/h,mm,16,17,16,0.00,0.00,767.2,---,22,56,84,0.0,0.0,---,---,---,---,---,---
10:06:2026,02:30,C,mm,km/h,mm,16,16,16,0.00,0.00,767.1,---,22,56,84,0.0,0.0,---,---,---,---,---,---
10:06:2026,02:45,C,mm,km/h,mm,16,16,16,0.00,0.00,767.0,---,22,56,86,0.0,0.0,---,---,---,---,---,---
10:06:2026,03:00,C,mm,km/h,mm,15,16,15,0.00,0.00,767.0,---,22,56,87,0.0,0.0,---,---,---,---,---,---
10:06:2026,03:15,C,mm,km/h,mm,14,15,14,0.00,0.00,767.2,---,22,56,89,0.0,0.0,---,---,---,---,---,---
10:06:2026,03:30,C,mm,km/h,mm,14,14,14,0.00,0.00,767.3,---,22,56,91,0.0,0.0,---,---,---,---,---,---
10:06:2026,03:45,C,mm,km/h,mm,14,14,14,0.00,0.00,767.4,---,22,56,92,0.0,0.0,---,---,---,---,---,---
10:06:2026,04:00,C,mm,km/h,mm,14,14,14,0.00,0.00,767.4,---,22,56,92,0.0,0.0,---,---,---,---,---,---
10:06:2026,04:15,C,mm,km/h,mm,15,15,14,0.00,0.00,767.7,---,22,56,92,0.0,0.0,---,---,---,---,---,---
10:06:2026,04:30,C,mm,km/h,mm,15,15,15,0.00,0.00,767.7,---,22,56,90,0.0,0.0,---,---,---,---,---,---
10:06:2026,04:45,C,mm,km/h,mm,15,15,15,0.00,0.00,767.8,---,22,56,89,0.0,0.0,---,---,---,---,---,---
10:06:2026,05:00,C,mm,km/h,mm,15,15,15,0.00,0.00,768.0,---,22,56,90,0.0,0.0,---,---,---,---,---,---
10:06:2026,05:15,C,mm,km/h,mm,14,15,14,0.00,0.00,768.0,---,22,56,91,0.0,0.0,---,---,---,---,---,---
10:06:2026,05:30,C,mm,km/h,mm,14,14,14,0.00,0.00,768.0,---,22,56,91,0.0,0.0,---,---,---,---,---,---
10:06:2026,05:45,C,mm,km/h,mm,14,14,14,0.00,0.00,768.2,---,22,56,91,0.0,0.0,---,---,---,---,---,---
10:06:2026,06:00,C,mm,km/h,mm,15,15,14,0.00,0.00,768.2,---,22,56,91,0.0,0.0,---,---,---,---,---,---
10:06:2026,06:15,C,mm,km/h,mm,16,16,15,0.00,0.00,768.4,---,22,56,86,0.0,0.0,---,---,---,---,---,---
10:06:2026,06:30,C,mm,km/h,mm,17,17,16,0.00,0.00,768.5,---,22,56,83,0.0,0.0,---,---,---,---,---,---
10:06:2026,06:45,C,mm,km/h,mm,18,18,17,0.00,0.00,768.7,---,22,56,80,0.0,0.0,---,---,---,---,---,---
10:06:2026,07:00,C,mm,km/h,mm,18,18,18,0.00,0.00,768.7,---,22,55,77,0.0,1.6,NNE,N,---,---,---,---
10:06:2026,07:15,C,mm,km/h,mm,18,18,18,0.00,0.00,768.9,---,22,55,77,0.0,1.6,NNW,---,---,---,---,---
10:06:2026,07:30,C,mm,km/h,mm,19,19,18,0.00,0.00,769.0,---,22,55,75,0.0,3.2,NW,NNW,---,---,---,---
10:06:2026,07:45,C,mm,km/h,mm,20,20,19,0.00,0.00,769.0,---,22,55,70,0.0,4.8,NW,NW,---,---,---,---
10:06:2026,08:00,C,mm,km/h,mm,21,21,20,0.00,0.00,768.8,---,22,55,69,1.6,4.8,SW,SSE,---,---,---,---
10:06:2026,08:15,C,mm,km/h,mm,21,21,21,0.00,0.00,768.9,---,22,55,68,0.0,4.8,W,NNW,---,---,---,---
10:06:2026,08:30,C,mm,km/h,mm,20,21,20,0.00,0.00,768.9,---,22,55,71,0.0,4.8,S,SE,---,---,---,---
10:06:2026,08:45,C,mm,km/h,mm,20,20,20,0.00,0.00,768.8,---,22,55,68,0.0,3.2,S,SSW,---,---,---,---
10:06:2026,09:00,C,mm,km/h,mm,22,22,20,0.00,0.00,768.8,---,22,55,66,0.0,4.8,NNW,NNW,---,---,---,---
10:06:2026,09:15,C,mm,km/h,mm,23,23,22,0.00,0.00,768.6,---,22,55,61,0.0,3.2,NW,WNW,---,---,---,---
