Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
06:06:2026,00:15,C,mm,km/h,mm,15,15,15,0.00,0.00,767.8,---,23,54,93,0.0,0.0,---,---,---,---,---,---
06:06:2026,00:30,C,mm,km/h,mm,15,15,15,0.00,0.00,767.6,---,23,54,93,0.0,0.0,---,---,---,---,---,---
06:06:2026,00:45,C,mm,km/h,mm,15,15,15,0.00,0.00,767.3,---,23,54,93,0.0,0.0,---,---,---,---,---,---
06:06:2026,01:00,C,mm,km/h,mm,15,15,15,0.00,0.00,767.2,---,23,54,93,0.0,0.0,---,---,---,---,---,---
06:06:2026,01:15,C,mm,km/h,mm,15,15,15,0.00,0.00,767.2,---,23,54,93,0.0,0.0,---,---,---,---,---,---
06:06:2026,01:30,C,mm,km/h,mm,15,15,15,0.00,0.00,767.1,---,23,54,93,0.0,0.0,---,---,---,---,---,---
06:06:2026,01:45,C,mm,km/h,mm,15,15,15,0.00,0.00,766.9,---,23,54,94,0.0,0.0,---,---,---,---,---,---
06:06:2026,02:00,C,mm,km/h,mm,15,15,15,0.00,0.00,766.9,---,23,54,93,0.0,0.0,---,---,---,---,---,---
06:06:2026,02:15,C,mm,km/h,mm,14,15,14,0.00,0.00,766.9,---,23,54,94,0.0,0.0,---,---,---,---,---,---
06:06:2026,02:30,C,mm,km/h,mm,14,14,14,0.00,0.00,766.9,---,23,54,94,0.0,0.0,---,---,---,---,---,---
06:06:2026,02:45,C,mm,km/h,mm,14,14,14,0.00,0.00,766.9,---,23,54,93,0.0,0.0,---,---,---,---,---,---
06:06:2026,03:00,C,mm,km/h,mm,13,14,13,0.00,0.00,766.9,---,23,54,94,0.0,0.0,---,---,---,---,---,---
06:06:2026,03:15,C,mm,km/h,mm,13,13,13,0.00,0.00,767.1,---,23,54,94,0.0,0.0,---,---,---,---,---,---
06:06:2026,03:30,C,mm,km/h,mm,13,13,13,0.00,0.00,767.2,---,23,54,94,0.0,0.0,---,---,---,---,---,---
06:06:2026,03:45,C,mm,km/h,mm,13,13,13,0.00,0.00,767.4,---,23,54,94,0.0,0.0,---,---,---,---,---,---
06:06:2026,04:00,C,mm,km/h,mm,13,13,13,0.00,0.00,767.4,---,23,54,94,0.0,0.0,---,---,---,---,---,---
06:06:2026,04:15,C,mm,km/h,mm,13,13,13,0.00,0.00,767.4,---,23,54,95,0.0,0.0,---,---,---,---,---,---
06:06:2026,04:30,C,mm,km/h,mm,13,14,13,0.00,0.00,767.5,---,23,54,95,0.0,0.0,---,---,---,---,---,---
06:06:2026,04:45,C,mm,km/h,mm,13,14,13,0.00,0.00,767.7,---,23,54,95,0.0,0.0,---,---,---,---,---,---
06:06:2026,05:00,C,mm,km/h,mm,13,13,13,0.00,0.00,767.9,---,23,54,95,0.0,0.0,---,---,---,---,---,---
06:06:2026,05:15,C,mm,km/h,mm,14,14,13,0.00,0.00,767.9,---,23,54,96,0.0,0.0,---,---,---,---,---,---
06:06:2026,05:30,C,mm,km/h,mm,14,14,14,0.00,0.00,767.9,---,22,54,96,0.0,0.0,---,---,---,---,---,---
06:06:2026,05:45,C,mm,km/h,mm,15,15,14,0.00,0.00,768.1,---,22,54,96,0.0,0.0,---,---,---,---,---,---
06:06:2026,06:00,C,mm,km/h,mm,15,15,15,0.00,0.00,768.2,---,22,54,95,0.0,0.0,---,---,---,---,---,---
06:06:2026,06:15,C,mm,km/h,mm,15,15,15,0.00,0.00,768.3,---,22,54,95,0.0,0.0,---,---,---,---,---,---
06:06:2026,06:30,C,mm,km/h,mm,15,15,15,0.00,0.00,768.3,---,22,54,94,0.0,0.0,---,---,---,---,---,---
06:06:2026,06:45,C,mm,km/h,mm,16,16,15,0.00,0.00,768.3,---,22,54,91,0.0,0.0,---,---,---,---,---,---
06:06:2026,07:00,C,mm,km/h,mm,16,16,16,0.00,0.00,768.3,---,22,54,88,0.0,0.0,---,---,---,---,---,---
06:06:2026,07:15,C,mm,km/h,mm,17,17,16,0.00,0.00,768.3,---,22,54,85,0.0,0.0,---,---,---,---,---,---
06:06:2026,07:30,C,mm,km/h,mm,18,18,17,0.00,0.00,768.3,---,22,54,80,0.0,0.0,---,---,---,---,---,---
06:06:2026,07:45,C,mm,km/h,mm,18,18,18,0.00,0.00,768.4,---,23,54,78,0.0,0.0,---,---,---,---,---,---
06:06:2026,08:00,C,mm,km/h,mm,19,19,18,0.00,0.00,768.5,---,23,54,77,0.0,3.2,SE,SE,---,---,---,---
06:06:2026,08:15,C,mm,km/h,mm,19,19,19,0.00,0.00,768.3,---,23,54,74,0.0,4.8,S,S,---,---,---,---
06:06:2026,08:30,C,mm,km/h,mm,20,20,19,0.00,0.00,768.3,---,23,54,69,0.0,1.6,SSE,SSE,---,---,---,---
06:06:2026,08:45,C,mm,km/h,mm,20,21,20,0.00,0.00,768.3,---,22,54,71,0.0,4.8,S,S,---,---,---,---
06:06:2026,09:00,C,mm,km/h,mm,21,21,20,0.00,0.00,768.2,---,22,54,66,0.0,3.2,NNW,NNW,---,---,---,---
06:06:2026,09:15,C,mm,km/h,mm,22,22,21,0.00,0.00,768.0,---,23,54,65,0.0,4.8,NW,SSE,---,---,---,---
06:06:2026,09:30,C,mm,km/h,mm,22,22,22,0.00,0.00,767.9,---,23,54,64,1.6,6.4,N,SSE,---,---,---,---
06:06:2026,09:45,C,mm,km/h,mm,23,23,22,0.00,0.00,767.7,---,23,54,58,1.6,6.4,NNW,NE,---,---,---,---
06:06:2026,10:00,C,mm,km/h,mm,23,23,23,0.00,0.00,767.6,---,23,53,60,0.0,6.4,NNE,NE,---,---,---,---
06:06:2026,10:15,C,mm,km/h,mm,23,23,23,0.00,0.00,767.5,---,23,53,58,0.0,6.4,SSE,NNE,---,---,---,---
06:06:2026,10:30,C,mm,km/h,mm,23,23,23,0.00,0.00,767.2,---,23,53,57,0.0,4.8,SSE,S,---,---,---,---
