Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
03:06:2026,00:15,C,mm,km/h,mm,17,17,17,0.00,0.00,769.7,---,24,45,75,0.0,0.0,---,---,---,---,---,---
03:06:2026,00:30,C,mm,km/h,mm,17,17,17,0.00,0.00,769.6,---,24,45,75,0.0,1.6,E,E,---,---,---,---
03:06:2026,00:45,C,mm,km/h,mm,18,18,17,0.00,0.00,769.4,---,24,45,74,0.0,6.4,WNW,NW,---,---,---,---
03:06:2026,01:00,C,mm,km/h,mm,18,18,18,0.00,0.00,769.3,---,24,45,74,0.0,3.2,W,NW,---,---,---,---
03:06:2026,01:15,C,mm,km/h,mm,17,18,17,0.00,0.00,769.3,---,24,45,75,0.0,0.0,---,---,---,---,---,---
03:06:2026,01:30,C,mm,km/h,mm,17,17,17,0.00,0.00,769.2,---,24,45,76,0.0,0.0,---,---,---,---,---,---
03:06:2026,01:45,C,mm,km/h,mm,17,17,17,0.00,0.00,768.9,---,24,45,76,0.0,0.0,---,---,---,---,---,---
03:06:2026,02:00,C,mm,km/h,mm,16,17,16,0.00,0.00,768.8,---,24,45,77,0.0,0.0,---,---,---,---,---,---
03:06:2026,02:15,C,mm,km/h,mm,16,16,16,0.00,0.00,768.8,---,24,45,79,0.0,0.0,---,---,---,---,---,---
03:06:2026,02:30,C,mm,km/h,mm,16,16,16,0.00,0.00,768.7,---,24,45,78,0.0,0.0,---,---,---,---,---,---
03:06:2026,02:45,C,mm,km/h,mm,15,16,15,0.00,0.00,768.7,---,24,45,81,0.0,0.0,---,---,---,---,---,---
03:06:2026,03:00,C,mm,km/h,mm,15,15,15,0.00,0.00,768.7,---,24,45,83,0.0,0.0,---,---,---,---,---,---
03:06:2026,03:15,C,mm,km/h,mm,15,15,15,0.00,0.00,768.9,---,24,45,83,0.0,0.0,---,---,---,---,---,---
03:06:2026,03:30,C,mm,km/h,mm,15,15,15,0.00,0.00,769.1,---,24,45,83,0.0,0.0,---,---,---,---,---,---
03:06:2026,03:45,C,mm,km/h,mm,16,16,15,0.00,0.00,769.2,---,24,45,81,0.0,3.2,W,W,---,---,---,---
03:06:2026,04:00,C,mm,km/h,mm,17,17,16,0.00,0.00,769.3,---,24,46,78,0.0,4.8,NW,W,---,---,---,---
03:06:2026,04:15,C,mm,km/h,mm,17,17,17,0.00,0.00,769.3,---,24,46,76,0.0,3.2,WNW,WNW,---,---,---,---
03:06:2026,04:30,C,mm,km/h,mm,16,17,16,0.00,0.00,769.3,---,24,46,78,0.0,1.6,NNW,NNW,---,---,---,---
03:06:2026,04:45,C,mm,km/h,mm,16,16,16,0.00,0.00,769.4,---,24,46,79,0.0,0.0,---,---,---,---,---,---
03:06:2026,05:00,C,mm,km/h,mm,15,16,15,0.00,0.00,769.5,---,24,46,80,0.0,0.0,---,---,---,---,---,---
03:06:2026,05:15,C,mm,km/h,mm,15,15,15,0.00,0.00,769.9,---,24,46,82,0.0,0.0,---,---,---,---,---,---
03:06:2026,05:30,C,mm,km/h,mm,15,15,15,0.00,0.00,770.0,---,24,46,82,0.0,0.0,---,---,---,---,---,---
03:06:2026,05:45,C,mm,km/h,mm,16,16,15,0.00,0.00,770.0,---,24,47,80,0.0,1.6,NNE,NNE,---,---,---,---
03:06:2026,06:00,C,mm,km/h,mm,17,17,16,0.00,0.00,770.1,---,24,47,77,0.0,1.6,S,S,---,---,---,---
03:06:2026,06:15,C,mm,km/h,mm,18,18,17,0.00,0.00,770.1,---,24,46,75,0.0,3.2,NE,NE,---,---,---,---
03:06:2026,06:30,C,mm,km/h,mm,19,19,18,0.00,0.00,770.1,---,24,46,72,0.0,4.8,N,NNE,---,---,---,---
03:06:2026,06:45,C,mm,km/h,mm,19,20,19,0.00,0.00,770.0,---,24,46,68,0.0,3.2,ENE,ENE,---,---,---,---
03:06:2026,07:00,C,mm,km/h,mm,20,20,19,0.00,0.00,770.0,---,24,46,67,0.0,6.4,SSE,SSE,---,---,---,---
03:06:2026,07:15,C,mm,km/h,mm,20,21,20,0.00,0.00,770.1,---,24,47,65,0.0,4.8,NNE,NNE,---,---,---,---
03:06:2026,07:30,C,mm,km/h,mm,20,20,20,0.00,0.00,770.0,---,24,46,67,0.0,3.2,E,SSE,---,---,---,---
03:06:2026,07:45,C,mm,km/h,mm,20,20,20,0.00,0.00,770.0,---,24,46,66,0.0,3.2,SSW,SSW,---,---,---,---
03:06:2026,08:00,C,mm,km/h,mm,21,22,20,0.00,0.00,770.0,---,24,47,63,1.6,12.9,SW,NE,---,---,---,---
03:06:2026,08:15,C,mm,km/h,mm,22,22,21,0.00,0.00,769.9,---,24,46,60,1.6,9.7,NW,NW,---,---,---,---
03:06:2026,08:30,C,mm,km/h,mm,22,22,22,0.00,0.00,770.0,---,24,46,61,0.0,6.4,SSE,SE,---,---,---,---
03:06:2026,08:45,C,mm,km/h,mm,21,22,21,0.00,0.00,770.0,---,24,46,61,0.0,3.2,W,SSE,---,---,---,---
03:06:2026,09:00,C,mm,km/h,mm,22,22,21,0.00,0.00,769.7,---,24,46,59,0.0,4.8,SE,SSE,---,---,---,---
03:06:2026,09:15,C,mm,km/h,mm,22,22,22,0.00,0.00,769.7,---,24,46,58,0.0,4.8,W,WNW,---,---,---,---
03:06:2026,09:30,C,mm,km/h,mm,22,22,22,0.00,0.00,769.6,---,24,46,58,0.0,6.4,SSE,SE,---,---,---,---
03:06:2026,09:45,C,mm,km/h,mm,23,23,22,0.00,0.00,769.5,---,24,45,57,1.6,8.0,SSE,SE,---,---,---,---
03:06:2026,10:00,C,mm,km/h,mm,24,24,23,0.00,0.00,769.4,---,24,45,51,1.6,8.0,N,S,---,---,---,---
03:06:2026,10:15,C,mm,km/h,mm,25,25,24,0.00,0.00,769.3,---,25,45,50,1.6,8.0,S,SSE,---,---,---,---
03:06:2026,10:30,C,mm,km/h,mm,26,26,25,0.00,0.00,769.2,---,25,45,48,1.6,8.0,SSE,S,---,---,---,---
03:06:2026,10:45,C,mm,km/h,mm,26,26,25,0.00,0.00,769.2,---,25,45,47,1.6,8.0,SW,NW,---,---,---,---
03:06:2026,11:00,C,mm,km/h,mm,26,26,26,0.00,0.00,769.2,---,25,44,45,1.6,8.0,NNW,SSE,---,---,---,---
03:06:2026,11:15,C,mm,km/h,mm,26,26,26,0.00,0.00,769.1,---,25,44,48,3.2,11.3,NW,WNW,---,---,---,---
03:06:2026,11:30,C,mm,km/h,mm,27,27,26,0.00,0.00,768.9,---,25,46,46,0.0,9.7,NNE,NNE,---,---,---,---
03:06:2026,11:45,C,mm,km/h,mm,27,27,27,0.00,0.00,768.6,---,25,46,44,1.6,9.7,ENE,NNE,---,---,---,---
03:06:2026,12:00,C,mm,km/h,mm,26,27,26,0.00,0.00,768.3,---,25,45,46,1.6,6.4,W,NNE,---,---,---,---
03:06:2026,12:15,C,mm,km/h,mm,27,28,26,0.00,0.00,768.2,---,25,44,42,1.6,8.0,W,W,---,---,---,---
03:06:2026,12:30,C,mm,km/h,mm,27,28,27,0.00,0.00,767.9,---,25,44,41,1.6,11.3,NW,NW,---,---,---,---
03:06:2026,12:45,C,mm,km/h,mm,28,28,27,0.00,0.00,767.8,---,26,43,38,1.6,11.3,W,WNW,---,---,---,---
03:06:2026,13:00,C,mm,km/h,mm,28,28,28,0.00,0.00,767.7,---,26,43,38,1.6,6.4,N,NNW,---,---,---,---
03:06:2026,13:15,C,mm,km/h,mm,29,29,28,0.00,0.00,767.6,---,26,42,34,1.6,9.7,WNW,SSE,---,---,---,---
03:06:2026,13:30,C,mm,km/h,mm,27,29,27,0.00,0.00,767.4,---,26,41,37,3.2,11.3,S,S,---,---,---,---
03:06:2026,13:45,C,mm,km/h,mm,26,27,26,0.00,0.00,767.2,---,26,41,46,3.2,16.1,S,SSE,---,---,---,---
03:06:2026,14:00,C,mm,km/h,mm,26,26,26,0.00,0.00,767.2,---,26,42,46,4.8,11.3,SSE,SSE,---,---,---,---
03:06:2026,14:15,C,mm,km/h,mm,26,26,26,0.00,0.00,767.2,---,26,42,43,4.8,12.9,S,SSE,---,---,---,---
03:06:2026,14:30,C,mm,km/h,mm,26,26,26,0.00,0.00,767.2,---,26,42,46,3.2,11.3,S,SSE,---,---,---,---
03:06:2026,14:45,C,mm,km/h,mm,22,26,22,0.20,0.00,767.2,---,26,42,66,3.2,12.9,SSE,NNE,---,---,---,---
03:06:2026,15:00,C,mm,km/h,mm,21,22,21,0.00,0.00,767.1,---,26,43,73,0.0,0.0,---,---,---,---,---,---
03:06:2026,15:15,C,mm,km/h,mm,22,22,21,0.00,0.00,767.1,---,26,44,66,0.0,3.2,N,NNE,---,---,---,---
03:06:2026,15:30,C,mm,km/h,mm,22,22,22,0.00,0.00,767.1,---,26,44,62,0.0,1.6,E,E,---,---,---,---
03:06:2026,15:45,C,mm,km/h,mm,23,23,22,0.00,0.00,766.9,---,25,44,56,0.0,8.0,NW,NE,---,---,---,---
03:06:2026,16:00,C,mm,km/h,mm,23,23,23,0.00,0.00,766.7,---,25,44,56,1.6,8.0,SSE,SSE,---,---,---,---
03:06:2026,16:15,C,mm,km/h,mm,23,23,23,0.00,0.00,766.6,---,26,44,57,0.0,4.8,SE,SSE,---,---,---,---
03:06:2026,16:30,C,mm,km/h,mm,23,23,23,0.00,0.00,766.8,---,25,44,55,0.0,8.0,NE,NE,---,---,---,---
03:06:2026,16:45,C,mm,km/h,mm,22,23,22,0.00,0.00,767.0,---,25,44,56,0.0,4.8,SW,SE,---,---,---,---
03:06:2026,17:00,C,mm,km/h,mm,22,22,22,0.00,0.00,766.9,---,25,44,59,0.0,8.0,NE,NE,---,---,---,---
03:06:2026,17:15,C,mm,km/h,mm,22,22,22,0.00,0.00,767.0,---,25,44,61,0.0,6.4,ENE,NE,---,---,---,---
03:06:2026,17:30,C,mm,km/h,mm,22,22,22,0.00,0.00,767.2,---,25,44,63,0.0,4.8,NE,NE,---,---,---,---
03:06:2026,17:45,C,mm,km/h,mm,22,22,22,0.00,0.00,767.2,---,25,45,62,1.6,11.3,N,NNE,---,---,---,---
03:06:2026,18:00,C,mm,km/h,mm,22,22,22,0.00,0.00,767.6,---,25,45,61,0.0,8.0,NNW,NE,---,---,---,---
03:06:2026,18:15,C,mm,km/h,mm,22,22,22,0.00,0.00,767.7,---,25,45,61,1.6,8.0,NE,NE,---,---,---,---
03:06:2026,18:30,C,mm,km/h,mm,22,22,22,0.00,0.00,767.8,---,25,45,60,1.6,9.7,NNE,NE,---,---,---,---
03:06:2026,18:45,C,mm,km/h,mm,22,22,22,0.00,0.00,768.1,---,25,45,61,1.6,11.3,E,NNE,---,---,---,---
03:06:2026,19:00,C,mm,km/h,mm,21,22,21,0.00,0.00,768.4,---,25,45,61,1.6,12.9,ESE,NNE,---,---,---,---
03:06:2026,19:15,C,mm,km/h,mm,21,21,21,0.00,0.00,768.5,---,25,45,61,1.6,8.0,NE,NE,---,---,---,---
03:06:2026,19:30,C,mm,km/h,mm,21,21,21,0.00,0.00,768.6,---,25,45,62,1.6,12.9,NNE,NE,---,---,---,---
03:06:2026,19:45,C,mm,km/h,mm,21,21,21,0.00,0.00,768.6,---,25,44,63,1.6,9.7,ENE,NE,---,---,---,---
03:06:2026,20:00,C,mm,km/h,mm,21,21,21,0.00,0.00,768.9,---,24,41,64,1.6,12.9,NE,NNE,---,---,---,---
03:06:2026,20:15,C,mm,km/h,mm,21,21,21,0.00,0.00,768.9,---,24,39,64,0.0,4.8,N,NE,---,---,---,---
03:06:2026,20:30,C,mm,km/h,mm,21,21,20,0.00,0.00,769.1,---,24,38,65,0.0,6.4,N,NE,---,---,---,---
03:06:2026,20:45,C,mm,km/h,mm,20,21,20,0.00,0.00,769.2,---,24,38,65,0.0,4.8,NNE,ENE,---,---,---,---
03:06:2026,21:00,C,mm,km/h,mm,20,20,20,0.00,0.00,769.3,---,24,40,65,0.0,8.0,NE,NE,---,---,---,---
03:06:2026,21:15,C,mm,km/h,mm,20,20,20,0.00,0.00,769.4,---,24,41,67,1.6,6.4,N,N,---,---,---,---
03:06:2026,21:30,C,mm,km/h,mm,20,20,20,0.00,0.00,769.5,---,24,42,69,0.0,6.4,NNW,NNW,---,---,---,---
03:06:2026,21:45,C,mm,km/h,mm,20,20,20,0.00,0.00,769.6,---,24,43,70,0.0,6.4,NNW,NW,---,---,---,---
03:06:2026,22:00,C,mm,km/h,mm,19,20,19,0.00,0.00,769.6,---,24,44,70,1.6,6.4,NW,NW,---,---,---,---
03:06:2026,22:15,C,mm,km/h,mm,19,19,19,0.00,0.00,769.7,---,24,44,71,3.2,11.3,WNW,NW,---,---,---,---
03:06:2026,22:30,C,mm,km/h,mm,19,19,19,0.00,0.00,769.7,---,24,45,71,1.6,9.7,NE,NW,---,---,---,---
03:06:2026,22:45,C,mm,km/h,mm,19,19,19,0.00,0.00,769.7,---,24,45,71,1.6,9.7,NNW,NNW,---,---,---,---
03:06:2026,23:00,C,mm,km/h,mm,18,19,18,0.00,0.00,769.7,---,24,46,78,3.2,16.1,N,N,---,---,---,---
03:06:2026,23:15,C,mm,km/h,mm,17,18,17,0.00,0.00,769.8,---,24,46,81,3.2,8.0,NW,NNW,---,---,---,---
03:06:2026,23:30,C,mm,km/h,mm,17,17,17,0.00,0.00,769.8,---,24,46,82,0.0,1.6,NNE,NNE,---,---,---,---
03:06:2026,23:45,C,mm,km/h,mm,17,17,17,0.20,0.00,769.6,---,24,47,85,0.0,3.2,S,S,---,---,---,---
