Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
08:06:2026,00:15,C,mm,km/h,mm,16,16,15,0.00,0.00,766.3,---,22,58,93,0.0,1.6,WNW,WNW,---,---,---,---
08:06:2026,00:30,C,mm,km/h,mm,15,16,15,0.00,0.00,766.3,---,22,58,93,0.0,1.6,WNW,WNW,---,---,---,---
08:06:2026,00:45,C,mm,km/h,mm,15,15,15,0.00,0.00,766.2,---,22,58,93,0.0,0.0,---,---,---,---,---,---
08:06:2026,01:00,C,mm,km/h,mm,15,15,15,0.00,0.00,766.1,---,22,58,94,0.0,0.0,---,---,---,---,---,---
08:06:2026,01:15,C,mm,km/h,mm,15,15,15,0.00,0.00,765.8,---,22,58,94,0.0,0.0,---,---,---,---,---,---
08:06:2026,01:30,C,mm,km/h,mm,15,15,15,0.00,0.00,765.7,---,22,58,94,0.0,0.0,---,---,---,---,---,---
08:06:2026,01:45,C,mm,km/h,mm,15,15,15,0.00,0.00,765.9,---,22,58,94,0.0,0.0,---,---,---,---,---,---
08:06:2026,02:00,C,mm,km/h,mm,15,15,15,0.00,0.00,765.7,---,22,58,94,0.0,0.0,---,---,---,---,---,---
08:06:2026,02:15,C,mm,km/h,mm,15,15,15,0.00,0.00,765.8,---,22,58,94,0.0,0.0,---,---,---,---,---,---
08:06:2026,02:30,C,mm,km/h,mm,15,15,15,0.00,0.00,765.7,---,22,58,94,0.0,0.0,---,---,---,---,---,---
08:06:2026,02:45,C,mm,km/h,mm,15,15,15,0.00,0.00,765.7,---,22,58,94,0.0,0.0,---,---,---,---,---,---
08:06:2026,03:00,C,mm,km/h,mm,15,15,15,0.00,0.00,765.9,---,22,58,93,0.0,0.0,---,---,---,---,---,---
08:06:2026,03:15,C,mm,km/h,mm,15,15,15,0.00,0.00,766.1,---,22,58,93,0.0,3.2,NW,NW,---,---,---,---
08:06:2026,03:30,C,mm,km/h,mm,15,15,15,0.00,0.00,766.0,---,22,58,92,0.0,1.6,NW,NW,---,---,---,---
08:06:2026,03:45,C,mm,km/h,mm,15,15,15,0.00,0.00,766.0,---,22,58,92,0.0,1.6,NW,NW,---,---,---,---
08:06:2026,04:00,C,mm,km/h,mm,15,15,15,0.00,0.00,766.1,---,22,58,92,0.0,0.0,---,---,---,---,---,---
08:06:2026,04:15,C,mm,km/h,mm,15,15,15,0.00,0.00,766.1,---,22,58,92,0.0,3.2,N,NNE,---,---,---,---
08:06:2026,04:30,C,mm,km/h,mm,15,15,15,0.00,0.00,766.2,---,22,58,92,0.0,0.0,---,---,---,---,---,---
08:06:2026,04:45,C,mm,km/h,mm,15,15,15,0.00,0.00,766.4,---,22,58,93,0.0,0.0,---,---,---,---,---,---
08:06:2026,05:00,C,mm,km/h,mm,15,15,15,0.00,0.00,766.5,---,22,58,93,0.0,0.0,---,---,---,---,---,---
08:06:2026,05:15,C,mm,km/h,mm,15,15,15,0.00,0.00,766.7,---,22,58,94,0.0,0.0,---,---,---,---,---,---
08:06:2026,05:30,C,mm,km/h,mm,15,15,15,0.00,0.00,766.9,---,22,58,94,0.0,0.0,---,---,---,---,---,---
08:06:2026,05:45,C,mm,km/h,mm,15,15,15,0.00,0.00,766.9,---,22,59,94,0.0,1.6,NNW,NNW,---,---,---,---
08:06:2026,06:00,C,mm,km/h,mm,16,16,15,0.00,0.00,766.9,---,22,59,92,0.0,1.6,NW,NW,---,---,---,---
08:06:2026,06:15,C,mm,km/h,mm,16,16,16,0.00,0.00,767.0,---,22,58,89,0.0,4.8,NW,NNW,---,---,---,---
08:06:2026,06:30,C,mm,km/h,mm,17,17,16,0.00,0.00,767.2,---,22,58,88,0.0,3.2,NW,NW,---,---,---,---
08:06:2026,06:45,C,mm,km/h,mm,17,17,17,0.00,0.00,767.4,---,22,58,86,0.0,3.2,WNW,NNW,---,---,---,---
08:06:2026,07:00,C,mm,km/h,mm,18,18,17,0.00,0.00,767.4,---,22,58,85,0.0,6.4,W,NW,---,---,---,---
08:06:2026,07:15,C,mm,km/h,mm,18,18,18,0.00,0.00,767.4,---,22,57,84,1.6,4.8,NW,NW,---,---,---,---
08:06:2026,07:30,C,mm,km/h,mm,18,18,18,0.00,0.00,767.4,---,22,57,81,0.0,6.4,NNW,NNW,---,---,---,---
08:06:2026,07:45,C,mm,km/h,mm,19,19,18,0.00,0.00,767.4,---,22,57,81,1.6,8.0,W,NNW,---,---,---,---
08:06:2026,08:00,C,mm,km/h,mm,19,19,19,0.00,0.00,767.5,---,22,57,79,1.6,6.4,NW,WNW,---,---,---,---
08:06:2026,08:15,C,mm,km/h,mm,19,19,19,0.00,0.00,767.5,---,22,57,78,0.0,6.4,WNW,WNW,---,---,---,---
08:06:2026,08:30,C,mm,km/h,mm,19,19,19,0.00,0.00,767.6,---,22,57,76,0.0,3.2,NNW,E,---,---,---,---
08:06:2026,08:45,C,mm,km/h,mm,20,20,19,0.00,0.00,767.3,---,22,57,74,1.6,11.3,WNW,NW,---,---,---,---
08:06:2026,09:00,C,mm,km/h,mm,22,22,20,0.00,0.00,767.3,---,22,57,69,1.6,9.7,WNW,N,---,---,---,---
08:06:2026,09:15,C,mm,km/h,mm,21,22,21,0.00,0.00,767.2,---,22,56,69,1.6,8.0,WNW,NNW,---,---,---,---
08:06:2026,09:30,C,mm,km/h,mm,22,22,21,0.00,0.00,767.1,---,22,56,67,1.6,11.3,SW,NW,---,---,---,---
08:06:2026,09:45,C,mm,km/h,mm,22,22,22,0.00,0.00,767.0,---,22,57,66,1.6,4.8,NNE,NW,---,---,---,---
08:06:2026,10:00,C,mm,km/h,mm,22,22,22,0.00,0.00,767.0,---,22,57,65,1.6,6.4,WNW,NW,---,---,---,---
08:06:2026,10:15,C,mm,km/h,mm,22,23,22,0.00,0.00,766.8,---,22,57,64,0.0,6.4,SE,SSE,---,---,---,---
08:06:2026,10:30,C,mm,km/h,mm,24,24,22,0.00,0.00,766.7,---,23,57,60,1.6,6.4,WNW,NNW,---,---,---,---
08:06:2026,10:45,C,mm,km/h,mm,24,24,24,0.00,0.00,766.7,---,23,57,60,1.6,8.0,WNW,NW,---,---,---,---
08:06:2026,11:00,C,mm,km/h,mm,24,24,24,0.00,0.00,766.6,---,23,57,62,0.0,6.4,N,NW,---,---,---,---
