Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
20:06:2026,00:15,C,mm,km/h,mm,14,14,14,0.00,0.00,768.4,---,21,59,94,0.0,0.0,---,---,---,---,---,---
20:06:2026,00:30,C,mm,km/h,mm,14,14,14,0.20,0.00,768.4,---,21,59,94,0.0,0.0,---,---,---,---,---,---
20:06:2026,00:45,C,mm,km/h,mm,13,14,13,0.00,0.00,768.5,---,21,59,94,0.0,0.0,---,---,---,---,---,---
20:06:2026,01:00,C,mm,km/h,mm,13,14,13,0.00,0.00,768.6,---,21,59,93,0.0,0.0,---,---,---,---,---,---
20:06:2026,01:15,C,mm,km/h,mm,14,14,13,0.00,0.00,768.6,---,21,59,94,0.0,0.0,---,---,---,---,---,---
20:06:2026,01:30,C,mm,km/h,mm,14,14,14,0.00,0.00,768.9,---,21,59,94,0.0,0.0,---,---,---,---,---,---
20:06:2026,01:45,C,mm,km/h,mm,14,14,14,0.00,0.00,769.1,---,21,59,94,0.0,0.0,---,---,---,---,---,---
20:06:2026,02:00,C,mm,km/h,mm,14,14,14,0.00,0.00,769.1,---,21,59,94,0.0,0.0,---,---,---,---,---,---
20:06:2026,02:15,C,mm,km/h,mm,14,14,14,0.00,0.00,769.2,---,21,59,94,0.0,0.0,---,---,---,---,---,---
20:06:2026,02:30,C,mm,km/h,mm,14,14,14,0.00,0.00,769.2,---,21,59,94,0.0,0.0,---,---,---,---,---,---
20:06:2026,02:45,C,mm,km/h,mm,14,14,14,0.00,0.00,769.3,---,21,59,95,0.0,0.0,---,---,---,---,---,---
20:06:2026,03:00,C,mm,km/h,mm,15,15,14,0.00,0.00,769.4,---,21,60,95,0.0,0.0,---,---,---,---,---,---
20:06:2026,03:15,C,mm,km/h,mm,15,15,15,0.00,0.00,769.5,---,21,60,94,0.0,0.0,---,---,---,---,---,---
20:06:2026,03:30,C,mm,km/h,mm,15,15,15,0.00,0.00,769.6,---,21,60,94,0.0,0.0,---,---,---,---,---,---
20:06:2026,03:45,C,mm,km/h,mm,16,16,15,0.00,0.00,769.5,---,21,60,91,0.0,0.0,---,---,---,---,---,---
20:06:2026,04:00,C,mm,km/h,mm,17,17,16,0.00,0.00,769.6,---,21,60,86,0.0,3.2,NNE,NNE,---,---,---,---
20:06:2026,04:15,C,mm,km/h,mm,18,18,17,0.00,0.00,769.5,---,21,60,82,0.0,3.2,NNE,---,---,---,---,---
20:06:2026,04:30,C,mm,km/h,mm,18,19,18,0.00,0.00,769.4,---,21,60,77,0.0,8.0,SE,SSE,---,---,---,---
20:06:2026,04:45,C,mm,km/h,mm,19,19,18,0.00,0.00,769.4,---,21,59,74,0.0,3.2,WSW,ENE,---,---,---,---
20:06:2026,05:00,C,mm,km/h,mm,20,20,19,0.00,0.00,769.4,---,21,59,74,0.0,8.0,SW,SE,---,---,---,---
20:06:2026,05:15,C,mm,km/h,mm,20,20,20,0.00,0.00,769.3,---,21,59,72,1.6,6.4,SSE,SE,---,---,---,---
20:06:2026,05:30,C,mm,km/h,mm,20,20,20,0.00,0.00,769.2,---,21,59,71,0.0,4.8,SSE,SSE,---,---,---,---
20:06:2026,05:45,C,mm,km/h,mm,21,21,20,0.00,0.00,769.2,---,21,59,68,1.6,6.4,SSE,SSE,---,---,---,---
20:06:2026,06:00,C,mm,km/h,mm,20,21,20,0.00,0.00,769.2,---,21,59,64,3.2,12.9,S,SSE,---,---,---,---
20:06:2026,06:15,C,mm,km/h,mm,22,22,20,0.00,0.00,769.2,---,21,59,63,1.6,8.0,SSE,SE,---,---,---,---
