Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
18:06:2026,00:15,C,mm,km/h,mm,13,13,13,0.00,0.00,768.2,---,22,59,95,0.0,0.0,---,---,---,---,---,---
18:06:2026,00:30,C,mm,km/h,mm,13,13,13,0.00,0.00,768.2,---,22,59,96,0.0,0.0,---,---,---,---,---,---
18:06:2026,00:45,C,mm,km/h,mm,13,13,13,0.00,0.00,768.3,---,22,58,96,0.0,0.0,---,---,---,---,---,---
18:06:2026,01:00,C,mm,km/h,mm,13,13,13,0.00,0.00,768.4,---,21,58,96,0.0,0.0,---,---,---,---,---,---
18:06:2026,01:15,C,mm,km/h,mm,13,13,13,0.00,0.00,768.4,---,21,59,96,0.0,0.0,---,---,---,---,---,---
18:06:2026,01:30,C,mm,km/h,mm,13,13,13,0.00,0.00,768.5,---,21,58,96,0.0,0.0,---,---,---,---,---,---
18:06:2026,01:45,C,mm,km/h,mm,12,13,12,0.00,0.00,768.5,---,21,58,95,0.0,0.0,---,---,---,---,---,---
18:06:2026,02:00,C,mm,km/h,mm,12,12,12,0.00,0.00,768.6,---,21,58,96,0.0,0.0,---,---,---,---,---,---
18:06:2026,02:15,C,mm,km/h,mm,12,12,12,0.00,0.00,768.6,---,21,58,96,0.0,0.0,---,---,---,---,---,---
18:06:2026,02:30,C,mm,km/h,mm,12,12,12,0.00,0.00,768.8,---,21,58,96,0.0,0.0,---,---,---,---,---,---
18:06:2026,02:45,C,mm,km/h,mm,12,12,12,0.00,0.00,768.7,---,21,58,96,0.0,0.0,---,---,---,---,---,---
18:06:2026,03:00,C,mm,km/h,mm,12,12,12,0.00,0.00,769.0,---,21,58,96,0.0,0.0,---,---,---,---,---,---
18:06:2026,03:15,C,mm,km/h,mm,13,13,12,0.00,0.00,769.2,---,21,58,97,0.0,0.0,---,---,---,---,---,---
18:06:2026,03:30,C,mm,km/h,mm,13,13,13,0.00,0.00,769.1,---,21,58,97,0.0,0.0,---,---,---,---,---,---
18:06:2026,03:45,C,mm,km/h,mm,14,14,13,0.00,0.00,769.2,---,21,59,97,0.0,0.0,---,---,---,---,---,---
18:06:2026,04:00,C,mm,km/h,mm,15,15,14,0.00,0.00,769.2,---,21,59,97,0.0,0.0,---,---,---,---,---,---
18:06:2026,04:15,C,mm,km/h,mm,15,15,15,0.00,0.00,769.4,---,21,59,97,0.0,0.0,---,---,---,---,---,---
18:06:2026,04:30,C,mm,km/h,mm,15,15,15,0.00,0.00,769.4,---,21,58,96,0.0,0.0,---,---,---,---,---,---
18:06:2026,04:45,C,mm,km/h,mm,16,16,15,0.00,0.00,769.6,---,21,58,95,0.0,0.0,---,---,---,---,---,---
18:06:2026,05:00,C,mm,km/h,mm,17,17,16,0.00,0.00,769.4,---,22,58,89,0.0,0.0,---,---,---,---,---,---
18:06:2026,05:15,C,mm,km/h,mm,18,18,17,0.00,0.00,769.5,---,22,58,82,0.0,1.6,E,E,---,---,---,---
18:06:2026,05:30,C,mm,km/h,mm,19,19,18,0.00,0.00,769.5,---,22,58,81,0.0,1.6,SE,SE,---,---,---,---
18:06:2026,05:45,C,mm,km/h,mm,20,20,19,0.00,0.00,769.5,---,22,58,74,0.0,3.2,NE,NE,---,---,---,---
18:06:2026,06:00,C,mm,km/h,mm,20,20,20,0.00,0.00,769.4,---,22,58,74,0.0,3.2,SE,SE,---,---,---,---
18:06:2026,06:15,C,mm,km/h,mm,21,21,20,0.00,0.00,769.3,---,22,57,65,0.0,4.8,SE,N,---,---,---,---
18:06:2026,06:30,C,mm,km/h,mm,21,22,21,0.00,0.00,769.2,---,22,56,65,1.6,4.8,NNW,NNW,---,---,---,---
18:06:2026,06:45,C,mm,km/h,mm,22,22,21,0.00,0.00,769.2,---,22,56,66,0.0,4.8,SSE,SSE,---,---,---,---
18:06:2026,07:00,C,mm,km/h,mm,23,23,22,0.00,0.00,769.1,---,22,56,64,0.0,3.2,S,S,---,---,---,---
18:06:2026,07:15,C,mm,km/h,mm,24,24,23,0.00,0.00,769.1,---,22,56,57,0.0,3.2,NE,NE,---,---,---,---
18:06:2026,07:30,C,mm,km/h,mm,24,24,24,0.00,0.00,768.9,---,23,56,55,0.0,6.4,NNW,NW,---,---,---,---
18:06:2026,07:45,C,mm,km/h,mm,24,25,24,0.00,0.00,768.9,---,23,55,56,1.6,9.7,NNE,NNE,---,---,---,---
18:06:2026,08:00,C,mm,km/h,mm,24,25,24,0.00,0.00,768.8,---,23,55,54,0.0,8.0,W,NE,---,---,---,---
18:06:2026,08:15,C,mm,km/h,mm,25,25,24,0.00,0.00,768.7,---,23,55,58,0.0,6.4,NNW,ENE,---,---,---,---
18:06:2026,08:30,C,mm,km/h,mm,25,25,25,0.00,0.00,768.5,---,23,55,54,1.6,8.0,W,NE,---,---,---,---
18:06:2026,08:45,C,mm,km/h,mm,25,25,25,0.00,0.00,768.3,---,23,56,57,1.6,6.4,E,NW,---,---,---,---
18:06:2026,09:00,C,mm,km/h,mm,25,26,25,0.00,0.00,768.3,---,23,56,49,1.6,9.7,NNE,NNE,---,---,---,---
18:06:2026,09:15,C,mm,km/h,mm,26,26,25,0.00,0.00,768.2,---,23,56,49,0.0,4.8,NNE,SSE,---,---,---,---
18:06:2026,09:30,C,mm,km/h,mm,25,26,25,0.00,0.00,768.0,---,23,56,51,1.6,6.4,SSE,SSE,---,---,---,---
18:06:2026,09:45,C,mm,km/h,mm,26,26,25,0.00,0.00,767.8,---,23,56,50,0.0,8.0,ESE,NW,---,---,---,---
18:06:2026,10:00,C,mm,km/h,mm,26,26,26,0.00,0.00,767.6,---,23,56,46,0.0,6.4,SE,SE,---,---,---,---
18:06:2026,10:15,C,mm,km/h,mm,27,27,26,0.00,0.00,767.4,---,23,55,45,1.6,11.3,SSE,NNE,---,---,---,---
18:06:2026,10:30,C,mm,km/h,mm,27,27,27,0.00,0.00,767.2,---,23,55,46,1.6,9.7,NNW,NE,---,---,---,---
18:06:2026,10:45,C,mm,km/h,mm,27,27,27,0.00,0.00,767.2,---,23,55,47,1.6,6.4,SSE,SSE,---,---,---,---
18:06:2026,11:00,C,mm,km/h,mm,27,27,27,0.00,0.00,767.1,---,23,55,48,1.6,8.0,NW,NW,---,---,---,---
18:06:2026,11:15,C,mm,km/h,mm,26,27,26,0.00,0.00,766.9,---,23,55,51,1.6,8.0,NNE,NNE,---,---,---,---
18:06:2026,11:30,C,mm,km/h,mm,25,26,25,0.00,0.00,766.9,---,23,54,55,0.0,3.2,NNW,NW,---,---,---,---
18:06:2026,11:45,C,mm,km/h,mm,25,25,25,0.00,0.00,766.7,---,23,54,56,0.0,4.8,NE,NE,---,---,---,---
18:06:2026,12:00,C,mm,km/h,mm,24,25,24,0.00,0.00,766.5,---,23,54,55,0.0,4.8,NNE,NNE,---,---,---,---
18:06:2026,12:15,C,mm,km/h,mm,22,24,22,0.00,0.00,766.4,---,23,54,57,1.6,8.0,SSE,SSE,---,---,---,---
18:06:2026,12:30,C,mm,km/h,mm,22,22,22,0.00,0.00,766.3,---,23,54,58,0.0,6.4,ESE,SE,---,---,---,---
18:06:2026,12:45,C,mm,km/h,mm,22,23,22,0.00,0.00,766.3,---,23,54,64,0.0,6.4,E,SE,---,---,---,---
18:06:2026,13:00,C,mm,km/h,mm,21,22,21,0.00,0.00,766.3,---,23,54,68,1.6,9.7,WSW,WNW,---,---,---,---
18:06:2026,13:15,C,mm,km/h,mm,21,21,21,0.00,0.00,766.3,---,23,54,65,1.6,9.7,NW,WNW,---,---,---,---
18:06:2026,13:30,C,mm,km/h,mm,21,21,21,0.00,0.00,766.3,---,23,55,65,0.0,4.8,WNW,SSE,---,---,---,---
18:06:2026,13:45,C,mm,km/h,mm,21,21,21,0.00,0.00,766.5,---,23,55,64,0.0,3.2,ESE,SE,---,---,---,---
18:06:2026,14:00,C,mm,km/h,mm,20,21,20,0.00,0.00,766.4,---,23,55,68,3.2,9.7,NNW,NW,---,---,---,---
18:06:2026,14:15,C,mm,km/h,mm,20,20,20,0.00,0.00,766.5,---,23,55,69,0.0,1.6,WNW,SE,---,---,---,---
