Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
01:06:2026,00:15,C,mm,km/h,mm,18,18,18,0.00,0.00,768.3,---,24,43,74,1.6,8.0,WNW,WNW,---,---,---,---
01:06:2026,00:30,C,mm,km/h,mm,17,18,17,0.00,0.00,768.4,---,24,43,77,3.2,12.9,SW,WNW,---,---,---,---
01:06:2026,00:45,C,mm,km/h,mm,17,17,17,0.00,0.00,768.3,---,24,44,77,1.6,12.9,SW,WNW,---,---,---,---
01:06:2026,01:00,C,mm,km/h,mm,17,17,17,0.00,0.00,768.4,---,24,44,78,3.2,11.3,W,WNW,---,---,---,---
01:06:2026,01:15,C,mm,km/h,mm,18,18,17,0.00,0.00,768.5,---,24,44,78,1.6,8.0,NW,NW,---,---,---,---
01:06:2026,01:30,C,mm,km/h,mm,17,18,17,0.00,0.00,768.5,---,24,45,74,3.2,11.3,SW,NW,---,---,---,---
01:06:2026,01:45,C,mm,km/h,mm,17,17,17,0.00,0.00,768.4,---,23,45,77,3.2,12.9,N,NW,---,---,---,---
01:06:2026,02:00,C,mm,km/h,mm,17,17,17,0.00,0.00,768.3,---,23,45,78,1.6,12.9,SW,NW,---,---,---,---
01:06:2026,02:15,C,mm,km/h,mm,16,17,16,0.00,0.00,768.3,---,23,45,76,1.6,11.3,NW,NNW,---,---,---,---
01:06:2026,02:30,C,mm,km/h,mm,16,16,16,0.00,0.00,768.3,---,23,45,76,0.0,4.8,NW,NW,---,---,---,---
01:06:2026,02:45,C,mm,km/h,mm,16,16,16,0.00,0.00,768.5,---,23,45,76,0.0,6.4,NW,NW,---,---,---,---
01:06:2026,03:00,C,mm,km/h,mm,16,16,16,0.00,0.00,768.7,---,23,45,76,0.0,8.0,NNW,NW,---,---,---,---
01:06:2026,03:15,C,mm,km/h,mm,16,16,16,0.00,0.00,768.7,---,23,45,78,1.6,9.7,NW,NW,---,---,---,---
01:06:2026,03:30,C,mm,km/h,mm,16,16,16,0.00,0.00,768.7,---,23,45,79,0.0,6.4,NNW,NW,---,---,---,---
01:06:2026,03:45,C,mm,km/h,mm,16,16,16,0.00,0.00,768.8,---,23,45,79,1.6,9.7,NNW,NW,---,---,---,---
01:06:2026,04:00,C,mm,km/h,mm,15,16,15,0.00,0.00,769.0,---,23,45,79,0.0,8.0,NNW,NW,---,---,---,---
01:06:2026,04:15,C,mm,km/h,mm,15,16,15,0.00,0.00,769.1,---,23,45,79,0.0,3.2,WSW,WSW,---,---,---,---
01:06:2026,04:30,C,mm,km/h,mm,15,15,15,0.00,0.00,769.2,---,23,45,80,0.0,0.0,---,---,---,---,---,---
01:06:2026,04:45,C,mm,km/h,mm,15,15,15,0.00,0.00,769.2,---,23,45,82,0.0,0.0,---,---,---,---,---,---
01:06:2026,05:00,C,mm,km/h,mm,15,15,15,0.00,0.00,769.2,---,23,45,82,0.0,0.0,---,---,---,---,---,---
01:06:2026,05:15,C,mm,km/h,mm,15,15,15,0.00,0.00,769.4,---,23,45,81,0.0,6.4,W,WNW,---,---,---,---
01:06:2026,05:30,C,mm,km/h,mm,15,15,15,0.00,0.00,769.6,---,23,46,81,0.0,4.8,WNW,NW,---,---,---,---
01:06:2026,05:45,C,mm,km/h,mm,16,16,15,0.00,0.00,769.7,---,23,46,78,1.6,6.4,WNW,NNW,---,---,---,---
01:06:2026,06:00,C,mm,km/h,mm,17,17,16,0.00,0.00,769.7,---,23,46,76,1.6,8.0,NNW,NNW,---,---,---,---
01:06:2026,06:15,C,mm,km/h,mm,17,17,17,0.00,0.00,769.6,---,23,46,73,1.6,6.4,NW,NW,---,---,---,---
01:06:2026,06:30,C,mm,km/h,mm,18,18,17,0.00,0.00,769.6,---,23,46,70,0.0,4.8,WSW,NW,---,---,---,---
01:06:2026,06:45,C,mm,km/h,mm,19,19,18,0.00,0.00,769.7,---,23,45,68,0.0,4.8,NW,NW,---,---,---,---
01:06:2026,07:00,C,mm,km/h,mm,20,20,19,0.00,0.00,769.7,---,23,45,64,0.0,3.2,NNW,NNW,---,---,---,---
01:06:2026,07:15,C,mm,km/h,mm,20,20,20,0.00,0.00,769.9,---,23,45,60,0.0,3.2,NNE,NE,---,---,---,---
01:06:2026,07:30,C,mm,km/h,mm,21,21,20,0.00,0.00,769.8,---,23,45,58,0.0,4.8,NW,NW,---,---,---,---
01:06:2026,07:45,C,mm,km/h,mm,21,21,21,0.00,0.00,769.8,---,23,44,56,0.0,4.8,S,SE,---,---,---,---
01:06:2026,08:00,C,mm,km/h,mm,22,22,21,0.00,0.00,769.7,---,24,44,55,0.0,8.0,NNE,NNE,---,---,---,---
01:06:2026,08:15,C,mm,km/h,mm,22,22,21,0.00,0.00,769.7,---,24,44,55,1.6,8.0,NNW,SSE,---,---,---,---
01:06:2026,08:30,C,mm,km/h,mm,22,22,22,0.00,0.00,769.5,---,24,43,54,1.6,6.4,SSE,SSE,---,---,---,---
01:06:2026,08:45,C,mm,km/h,mm,22,22,21,0.00,0.00,769.4,---,24,43,54,1.6,8.0,SSE,SE,---,---,---,---
01:06:2026,09:00,C,mm,km/h,mm,23,23,22,0.00,0.00,769.3,---,24,44,51,1.6,8.0,SSE,SSE,---,---,---,---
01:06:2026,09:15,C,mm,km/h,mm,23,24,23,0.00,0.00,769.1,---,24,43,49,1.6,9.7,N,NNE,---,---,---,---
01:06:2026,09:30,C,mm,km/h,mm,24,24,23,0.00,0.00,769.0,---,24,43,45,1.6,9.7,NE,NE,---,---,---,---
01:06:2026,09:45,C,mm,km/h,mm,24,24,24,0.00,0.00,768.8,---,24,43,47,1.6,8.0,ESE,SE,---,---,---,---
01:06:2026,10:00,C,mm,km/h,mm,25,25,24,0.00,0.00,768.7,---,24,42,45,3.2,12.9,WNW,NNE,---,---,---,---
01:06:2026,10:15,C,mm,km/h,mm,26,26,25,0.00,0.00,768.5,---,24,42,42,1.6,9.7,N,NNE,---,---,---,---
01:06:2026,10:30,C,mm,km/h,mm,25,26,25,0.00,0.00,768.5,---,24,42,42,1.6,9.7,SSE,NNE,---,---,---,---
01:06:2026,10:45,C,mm,km/h,mm,25,26,25,0.00,0.00,768.4,---,24,42,42,1.6,9.7,NW,NW,---,---,---,---
01:06:2026,11:00,C,mm,km/h,mm,26,26,25,0.00,0.00,768.2,---,24,41,40,0.0,3.2,SE,SE,---,---,---,---
01:06:2026,11:15,C,mm,km/h,mm,27,27,26,0.00,0.00,768.0,---,25,40,40,1.6,11.3,WSW,WNW,---,---,---,---
01:06:2026,11:30,C,mm,km/h,mm,25,27,25,0.00,0.00,768.0,---,25,40,40,1.6,8.0,WNW,NE,---,---,---,---
01:06:2026,11:45,C,mm,km/h,mm,27,27,26,0.00,0.00,767.8,---,25,40,37,0.0,9.7,SSE,S,---,---,---,---
01:06:2026,12:00,C,mm,km/h,mm,28,28,27,0.00,0.00,767.6,---,25,40,34,0.0,4.8,WNW,NNW,---,---,---,---
01:06:2026,12:15,C,mm,km/h,mm,29,29,28,0.00,0.00,767.4,---,25,39,32,3.2,19.3,WSW,NW,---,---,---,---
01:06:2026,12:30,C,mm,km/h,mm,29,29,28,0.00,0.00,767.2,---,25,36,32,3.2,9.7,E,E,---,---,---,---
01:06:2026,12:45,C,mm,km/h,mm,28,29,28,0.00,0.00,767.2,---,25,37,32,3.2,11.3,N,NW,---,---,---,---
01:06:2026,13:00,C,mm,km/h,mm,29,29,28,0.00,0.00,767.1,---,25,36,30,4.8,16.1,WSW,NW,---,---,---,---
01:06:2026,13:15,C,mm,km/h,mm,28,29,28,0.00,0.00,767.0,---,25,36,32,4.8,11.3,WSW,NNE,---,---,---,---
01:06:2026,13:30,C,mm,km/h,mm,29,29,28,0.00,0.00,766.8,---,25,36,30,3.2,11.3,NNW,NE,---,---,---,---
