Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
14:06:2026,00:15,C,mm,km/h,mm,14,14,14,0.00,0.00,768.3,---,21,57,93,0.0,0.0,---,---,---,---,---,---
14:06:2026,00:30,C,mm,km/h,mm,14,14,14,0.00,0.00,768.3,---,21,57,92,0.0,1.6,ENE,NE,---,---,---,---
14:06:2026,00:45,C,mm,km/h,mm,14,14,14,0.00,0.00,768.3,---,21,57,91,0.0,0.0,---,---,---,---,---,---
14:06:2026,01:00,C,mm,km/h,mm,14,14,14,0.00,0.00,768.3,---,21,57,92,0.0,0.0,---,---,---,---,---,---
14:06:2026,01:15,C,mm,km/h,mm,13,14,13,0.00,0.00,768.2,---,21,57,92,0.0,0.0,---,---,---,---,---,---
14:06:2026,01:30,C,mm,km/h,mm,13,13,13,0.00,0.00,768.3,---,21,57,93,0.0,0.0,---,---,---,---,---,---
14:06:2026,01:45,C,mm,km/h,mm,13,13,13,0.00,0.00,768.3,---,21,57,93,0.0,0.0,---,---,---,---,---,---
14:06:2026,02:00,C,mm,km/h,mm,13,13,13,0.00,0.00,768.3,---,21,57,93,0.0,0.0,---,---,---,---,---,---
14:06:2026,02:15,C,mm,km/h,mm,13,13,13,0.00,0.00,768.4,---,21,57,93,0.0,0.0,---,---,---,---,---,---
14:06:2026,02:30,C,mm,km/h,mm,12,13,12,0.00,0.00,768.6,---,21,57,93,0.0,0.0,---,---,---,---,---,---
14:06:2026,02:45,C,mm,km/h,mm,12,12,12,0.00,0.00,768.8,---,21,57,94,0.0,0.0,---,---,---,---,---,---
14:06:2026,03:00,C,mm,km/h,mm,12,12,12,0.00,0.00,769.0,---,21,57,94,0.0,0.0,---,---,---,---,---,---
14:06:2026,03:15,C,mm,km/h,mm,12,12,12,0.00,0.00,769.1,---,21,57,94,0.0,0.0,---,---,---,---,---,---
14:06:2026,03:30,C,mm,km/h,mm,12,12,12,0.00,0.00,769.2,---,21,57,94,0.0,0.0,---,---,---,---,---,---
14:06:2026,03:45,C,mm,km/h,mm,12,12,12,0.00,0.00,769.3,---,21,56,94,0.0,0.0,---,---,---,---,---,---
14:06:2026,04:00,C,mm,km/h,mm,12,12,12,0.00,0.00,769.4,---,21,56,95,0.0,0.0,---,---,---,---,---,---
14:06:2026,04:15,C,mm,km/h,mm,12,12,12,0.00,0.00,769.5,---,21,56,94,0.0,0.0,---,---,---,---,---,---
14:06:2026,04:30,C,mm,km/h,mm,13,13,12,0.00,0.00,769.5,---,21,56,96,0.0,0.0,---,---,---,---,---,---
14:06:2026,04:45,C,mm,km/h,mm,14,14,13,0.00,0.00,769.6,---,21,56,93,0.0,0.0,---,---,---,---,---,---
14:06:2026,05:00,C,mm,km/h,mm,16,16,14,0.00,0.00,769.7,---,21,56,86,0.0,1.6,SE,SE,---,---,---,---
14:06:2026,05:15,C,mm,km/h,mm,17,17,16,0.00,0.00,769.9,---,21,56,81,0.0,3.2,SSE,SSE,---,---,---,---
14:06:2026,05:30,C,mm,km/h,mm,18,18,17,0.00,0.00,770.0,---,21,56,74,0.0,3.2,NNE,NNE,---,---,---,---
14:06:2026,05:45,C,mm,km/h,mm,19,19,18,0.00,0.00,770.1,---,21,56,69,0.0,3.2,NNE,NNE,---,---,---,---
14:06:2026,06:00,C,mm,km/h,mm,20,20,19,0.00,0.00,770.2,---,21,56,66,0.0,4.8,N,NE,---,---,---,---
