Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
09:06:2026,00:15,C,mm,km/h,mm,17,17,17,0.00,0.00,767.3,---,22,54,76,0.0,8.0,WNW,NW,---,---,---,---
09:06:2026,00:30,C,mm,km/h,mm,17,17,17,0.00,0.00,767.3,---,22,54,78,0.0,1.6,NNW,NW,---,---,---,---
09:06:2026,00:45,C,mm,km/h,mm,16,17,16,0.00,0.00,767.4,---,22,54,80,0.0,3.2,E,E,---,---,---,---
09:06:2026,01:00,C,mm,km/h,mm,16,16,16,0.00,0.00,767.4,---,22,54,78,0.0,0.0,---,---,---,---,---,---
09:06:2026,01:15,C,mm,km/h,mm,16,17,16,0.00,0.00,767.1,---,22,54,81,0.0,1.6,SE,SE,---,---,---,---
09:06:2026,01:30,C,mm,km/h,mm,16,16,16,0.00,0.00,766.8,---,22,54,81,0.0,8.0,SW,NW,---,---,---,---
09:06:2026,01:45,C,mm,km/h,mm,16,16,16,0.00,0.00,767.0,---,22,54,82,0.0,6.4,W,W,---,---,---,---
09:06:2026,02:00,C,mm,km/h,mm,15,16,15,0.00,0.00,767.1,---,22,54,81,0.0,4.8,WNW,WNW,---,---,---,---
09:06:2026,02:15,C,mm,km/h,mm,15,15,15,0.00,0.00,767.2,---,22,54,81,0.0,3.2,ESE,NW,---,---,---,---
09:06:2026,02:30,C,mm,km/h,mm,15,15,15,0.00,0.00,767.3,---,22,53,82,0.0,9.7,W,WNW,---,---,---,---
09:06:2026,02:45,C,mm,km/h,mm,15,15,15,0.00,0.00,767.3,---,22,53,82,0.0,9.7,W,WNW,---,---,---,---
09:06:2026,03:00,C,mm,km/h,mm,15,15,15,0.00,0.00,767.4,---,22,53,81,0.0,4.8,WNW,WNW,---,---,---,---
09:06:2026,03:15,C,mm,km/h,mm,15,15,15,0.00,0.00,767.4,---,22,53,81,0.0,3.2,NW,W,---,---,---,---
09:06:2026,03:30,C,mm,km/h,mm,15,15,15,0.00,0.00,767.5,---,22,53,81,0.0,4.8,WNW,NNW,---,---,---,---
09:06:2026,03:45,C,mm,km/h,mm,15,15,15,0.00,0.00,767.4,---,22,53,80,0.0,1.6,SSE,E,---,---,---,---
09:06:2026,04:00,C,mm,km/h,mm,15,15,15,0.00,0.00,767.4,---,22,53,81,0.0,4.8,WNW,NW,---,---,---,---
09:06:2026,04:15,C,mm,km/h,mm,15,15,15,0.00,0.00,767.5,---,22,52,81,0.0,8.0,W,WNW,---,---,---,---
