Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
13:06:2026,00:15,C,mm,km/h,mm,15,15,15,0.00,0.00,767.4,---,22,54,82,0.0,0.0,---,---,---,---,---,---
13:06:2026,00:30,C,mm,km/h,mm,14,15,14,0.00,0.00,767.4,---,22,54,83,0.0,0.0,---,---,---,---,---,---
13:06:2026,00:45,C,mm,km/h,mm,14,14,14,0.00,0.00,767.5,---,22,54,84,0.0,0.0,---,---,---,---,---,---
13:06:2026,01:00,C,mm,km/h,mm,14,14,14,0.00,0.00,767.6,---,22,54,85,0.0,0.0,---,---,---,---,---,---
13:06:2026,01:15,C,mm,km/h,mm,13,14,13,0.00,0.00,767.6,---,22,54,87,0.0,0.0,---,---,---,---,---,---
13:06:2026,01:30,C,mm,km/h,mm,13,13,13,0.00,0.00,767.6,---,22,54,88,0.0,0.0,---,---,---,---,---,---
13:06:2026,01:45,C,mm,km/h,mm,13,13,13,0.00,0.00,767.5,---,22,54,89,0.0,0.0,---,---,---,---,---,---
13:06:2026,02:00,C,mm,km/h,mm,13,13,13,0.00,0.00,767.5,---,22,54,89,0.0,0.0,---,---,---,---,---,---
13:06:2026,02:15,C,mm,km/h,mm,13,13,13,0.00,0.00,767.7,---,22,54,90,0.0,0.0,---,---,---,---,---,---
13:06:2026,02:30,C,mm,km/h,mm,13,13,13,0.00,0.00,767.7,---,22,54,91,0.0,0.0,---,---,---,---,---,---
13:06:2026,02:45,C,mm,km/h,mm,13,13,13,0.00,0.00,767.8,---,22,55,90,0.0,0.0,---,---,---,---,---,---
13:06:2026,03:00,C,mm,km/h,mm,13,13,13,0.00,0.00,767.8,---,22,55,90,0.0,0.0,---,---,---,---,---,---
13:06:2026,03:15,C,mm,km/h,mm,13,13,13,0.00,0.00,767.9,---,22,55,91,0.0,0.0,---,---,---,---,---,---
13:06:2026,03:30,C,mm,km/h,mm,13,13,13,0.00,0.00,768.0,---,22,55,91,0.0,0.0,---,---,---,---,---,---
13:06:2026,03:45,C,mm,km/h,mm,13,13,13,0.00,0.00,768.1,---,22,55,91,0.0,0.0,---,---,---,---,---,---
