Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
25:06:2026,00:15,C,mm,km/h,mm,14,14,14,0.00,0.00,769.7,---,21,56,93,0.0,0.0,---,---,---,---,---,---
25:06:2026,00:30,C,mm,km/h,mm,14,14,14,0.00,0.00,769.9,---,21,56,93,0.0,0.0,---,---,---,---,---,---
25:06:2026,00:45,C,mm,km/h,mm,14,14,14,0.00,0.00,769.9,---,21,56,93,0.0,0.0,---,---,---,---,---,---
25:06:2026,01:00,C,mm,km/h,mm,14,14,14,0.00,0.00,769.9,---,21,56,94,0.0,0.0,---,---,---,---,---,---
25:06:2026,01:15,C,mm,km/h,mm,14,14,14,0.00,0.00,769.8,---,21,56,93,0.0,0.0,---,---,---,---,---,---
25:06:2026,01:30,C,mm,km/h,mm,13,14,13,0.00,0.00,770.0,---,21,56,93,0.0,0.0,---,---,---,---,---,---
25:06:2026,01:45,C,mm,km/h,mm,13,13,13,0.00,0.00,770.0,---,21,56,94,0.0,0.0,---,---,---,---,---,---
25:06:2026,02:00,C,mm,km/h,mm,13,13,13,0.00,0.00,770.2,---,21,56,94,0.0,0.0,---,---,---,---,---,---
25:06:2026,02:15,C,mm,km/h,mm,13,13,13,0.00,0.00,770.2,---,21,56,95,0.0,0.0,---,---,---,---,---,---
25:06:2026,02:30,C,mm,km/h,mm,13,13,13,0.00,0.00,770.2,---,21,56,95,0.0,0.0,---,---,---,---,---,---
25:06:2026,02:45,C,mm,km/h,mm,13,13,13,0.00,0.00,770.4,---,22,56,96,0.0,0.0,---,---,---,---,---,---
25:06:2026,03:00,C,mm,km/h,mm,14,14,13,0.00,0.00,770.2,---,22,56,96,0.0,0.0,---,---,---,---,---,---
25:06:2026,03:15,C,mm,km/h,mm,14,14,14,0.00,0.00,770.3,---,22,56,95,0.0,0.0,---,---,---,---,---,---
25:06:2026,03:30,C,mm,km/h,mm,15,15,14,0.00,0.00,770.5,---,22,56,95,0.0,0.0,---,---,---,---,---,---
25:06:2026,03:45,C,mm,km/h,mm,16,16,15,0.00,0.00,770.8,---,22,56,89,0.0,1.6,E,E,---,---,---,---
25:06:2026,04:00,C,mm,km/h,mm,17,17,16,0.00,0.00,770.9,---,22,56,82,0.0,3.2,NNE,NNE,---,---,---,---
25:06:2026,04:15,C,mm,km/h,mm,18,18,17,0.00,0.00,770.5,---,22,56,78,0.0,3.2,NE,NE,---,---,---,---
25:06:2026,04:30,C,mm,km/h,mm,18,19,18,0.00,0.00,770.6,---,22,55,74,0.0,3.2,ESE,NE,---,---,---,---
