Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
21:04:2026,00:15,C,mm,km/h,mm,18,18,18,0.00,0.00,770.8,---,23,37,60,1.6,8.0,WSW,WNW,---,---,---,---
21:04:2026,00:30,C,mm,km/h,mm,17,18,17,0.00,0.00,770.8,---,23,38,63,3.2,9.7,SW,WNW,---,---,---,---
21:04:2026,00:45,C,mm,km/h,mm,17,17,17,0.00,0.00,770.9,---,23,38,65,4.8,17.7,W,NW,---,---,---,---
21:04:2026,01:00,C,mm,km/h,mm,16,17,16,0.00,0.00,770.9,---,23,38,66,1.6,11.3,NW,NNW,---,---,---,---
21:04:2026,01:15,C,mm,km/h,mm,16,16,16,0.00,0.00,770.9,---,23,38,67,1.6,8.0,NNW,WNW,---,---,---,---
21:04:2026,01:30,C,mm,km/h,mm,16,16,16,0.00,0.00,770.9,---,23,39,69,3.2,11.3,NNW,NW,---,---,---,---
21:04:2026,01:45,C,mm,km/h,mm,15,16,15,0.00,0.00,770.7,---,23,39,70,1.6,8.0,W,NNW,---,---,---,---
21:04:2026,02:00,C,mm,km/h,mm,15,15,15,0.00,0.00,770.7,---,23,39,70,0.0,8.0,NW,NNW,---,---,---,---
21:04:2026,02:15,C,mm,km/h,mm,15,15,15,0.00,0.00,770.7,---,23,39,71,0.0,1.6,NE,N,---,---,---,---
21:04:2026,02:30,C,mm,km/h,mm,15,15,15,0.00,0.00,770.7,---,23,39,73,0.0,4.8,W,WNW,---,---,---,---
21:04:2026,02:45,C,mm,km/h,mm,14,15,14,0.00,0.00,770.7,---,23,39,74,0.0,3.2,WNW,WNW,---,---,---,---
21:04:2026,03:00,C,mm,km/h,mm,14,14,14,0.00,0.00,770.8,---,23,40,74,0.0,9.7,SW,WNW,---,---,---,---
21:04:2026,03:15,C,mm,km/h,mm,14,14,14,0.00,0.00,770.7,---,23,40,75,0.0,1.6,W,W,---,---,---,---
21:04:2026,03:30,C,mm,km/h,mm,14,14,14,0.00,0.00,770.6,---,23,40,77,0.0,0.0,---,---,---,---,---,---
21:04:2026,03:45,C,mm,km/h,mm,14,14,14,0.00,0.00,770.7,---,23,40,77,0.0,0.0,---,---,---,---,---,---
21:04:2026,04:00,C,mm,km/h,mm,14,14,14,0.00,0.00,770.7,---,23,40,76,0.0,1.6,ESE,NE,---,---,---,---
21:04:2026,04:15,C,mm,km/h,mm,14,14,14,0.00,0.00,770.6,---,23,40,75,0.0,1.6,E,NNE,---,---,---,---
21:04:2026,04:30,C,mm,km/h,mm,14,14,14,0.00,0.00,770.5,---,23,40,76,0.0,1.6,NNE,NNE,---,---,---,---
21:04:2026,04:45,C,mm,km/h,mm,14,14,14,0.00,0.00,770.6,---,23,41,77,0.0,0.0,---,---,---,---,---,---
21:04:2026,05:00,C,mm,km/h,mm,14,14,14,0.00,0.00,770.6,---,23,41,77,0.0,0.0,---,---,---,---,---,---
21:04:2026,05:15,C,mm,km/h,mm,14,14,14,0.00,0.00,770.6,---,23,41,78,0.0,1.6,ESE,ESE,---,---,---,---
21:04:2026,05:30,C,mm,km/h,mm,14,14,14,0.00,0.00,770.6,---,23,41,78,0.0,0.0,---,---,---,---,---,---
21:04:2026,05:45,C,mm,km/h,mm,13,14,13,0.00,0.00,770.5,---,23,41,79,0.0,0.0,---,---,---,---,---,---
21:04:2026,06:00,C,mm,km/h,mm,13,13,13,0.00,0.00,770.5,---,23,41,81,0.0,0.0,---,---,---,---,---,---
