Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
21:05:2026,00:15,C,mm,km/h,mm,14,14,14,0.00,0.00,769.2,---,23,47,83,0.0,0.0,---,---,---,---,---,---
21:05:2026,00:30,C,mm,km/h,mm,15,15,14,0.00,0.00,769.2,---,23,47,84,0.0,0.0,---,---,---,---,---,---
21:05:2026,00:45,C,mm,km/h,mm,15,15,15,0.00,0.00,769.0,---,23,47,83,0.0,0.0,---,---,---,---,---,---
21:05:2026,01:00,C,mm,km/h,mm,15,15,15,0.00,0.00,768.8,---,23,47,84,0.0,0.0,---,---,---,---,---,---
21:05:2026,01:15,C,mm,km/h,mm,14,15,14,0.00,0.00,768.7,---,23,47,84,0.0,0.0,---,---,---,---,---,---
21:05:2026,01:30,C,mm,km/h,mm,14,14,14,0.00,0.00,768.6,---,23,47,86,0.0,0.0,---,---,---,---,---,---
21:05:2026,01:45,C,mm,km/h,mm,14,14,14,0.00,0.00,768.6,---,23,47,87,0.0,0.0,---,---,---,---,---,---
21:05:2026,02:00,C,mm,km/h,mm,14,14,14,0.00,0.00,768.6,---,23,47,87,0.0,3.2,NW,NW,---,---,---,---
21:05:2026,02:15,C,mm,km/h,mm,15,15,14,0.00,0.00,768.6,---,23,47,82,0.0,4.8,NNW,NNW,---,---,---,---
21:05:2026,02:30,C,mm,km/h,mm,15,15,15,0.00,0.00,768.6,---,23,47,81,0.0,1.6,N,NW,---,---,---,---
21:05:2026,02:45,C,mm,km/h,mm,15,15,15,0.00,0.00,768.6,---,23,47,79,0.0,3.2,NW,NW,---,---,---,---
21:05:2026,03:00,C,mm,km/h,mm,15,15,15,0.00,0.00,768.6,---,23,47,78,0.0,1.6,NNE,NW,---,---,---,---
21:05:2026,03:15,C,mm,km/h,mm,15,15,15,0.00,0.00,768.7,---,23,47,77,1.6,9.7,WNW,W,---,---,---,---
21:05:2026,03:30,C,mm,km/h,mm,15,15,15,0.00,0.00,768.6,---,23,47,79,1.6,6.4,E,WNW,---,---,---,---
21:05:2026,03:45,C,mm,km/h,mm,15,15,15,0.00,0.00,768.7,---,23,47,79,1.6,8.0,W,ESE,---,---,---,---
21:05:2026,04:00,C,mm,km/h,mm,15,15,15,0.00,0.00,768.8,---,23,46,78,0.0,8.0,WSW,WNW,---,---,---,---
21:05:2026,04:15,C,mm,km/h,mm,14,15,14,0.00,0.00,769.0,---,23,46,79,0.0,1.6,E,E,---,---,---,---
21:05:2026,04:30,C,mm,km/h,mm,14,14,14,0.00,0.00,769.1,---,23,46,80,0.0,0.0,---,---,---,---,---,---
21:05:2026,04:45,C,mm,km/h,mm,13,14,13,0.00,0.00,769.2,---,23,46,83,0.0,0.0,---,---,---,---,---,---
21:05:2026,05:00,C,mm,km/h,mm,13,13,13,0.00,0.00,769.2,---,23,46,83,0.0,0.0,---,---,---,---,---,---
21:05:2026,05:15,C,mm,km/h,mm,14,14,13,0.00,0.00,769.3,---,23,47,84,0.0,0.0,---,---,---,---,---,---
