Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
05:05:2026,00:15,C,mm,km/h,mm,18,18,18,0.00,0.00,768.3,---,25,42,71,0.0,0.0,---,---,---,---,---,---
05:05:2026,00:30,C,mm,km/h,mm,18,18,18,0.00,0.00,768.4,---,25,42,70,0.0,0.0,---,---,---,---,---,---
05:05:2026,00:45,C,mm,km/h,mm,18,18,18,0.00,0.00,768.3,---,25,42,71,0.0,0.0,---,---,---,---,---,---
05:05:2026,01:00,C,mm,km/h,mm,18,18,18,0.00,0.00,768.3,---,25,42,70,0.0,0.0,---,---,---,---,---,---
05:05:2026,01:15,C,mm,km/h,mm,17,18,17,0.00,0.00,768.2,---,25,42,72,0.0,0.0,---,---,---,---,---,---
05:05:2026,01:30,C,mm,km/h,mm,17,17,17,0.00,0.00,768.1,---,25,42,72,0.0,0.0,---,---,---,---,---,---
05:05:2026,01:45,C,mm,km/h,mm,17,17,17,0.00,0.00,768.0,---,25,42,70,0.0,0.0,---,---,---,---,---,---
05:05:2026,02:00,C,mm,km/h,mm,17,17,17,0.00,0.00,767.9,---,25,42,69,0.0,0.0,---,---,---,---,---,---
05:05:2026,02:15,C,mm,km/h,mm,16,17,16,0.00,0.00,767.9,---,25,42,70,0.0,0.0,---,---,---,---,---,---
05:05:2026,02:30,C,mm,km/h,mm,16,16,16,0.00,0.00,767.9,---,25,42,71,0.0,0.0,---,---,---,---,---,---
05:05:2026,02:45,C,mm,km/h,mm,16,16,16,0.00,0.00,767.9,---,24,42,70,0.0,0.0,---,---,---,---,---,---
05:05:2026,03:00,C,mm,km/h,mm,16,16,16,0.00,0.00,767.8,---,24,42,71,0.0,0.0,---,---,---,---,---,---
05:05:2026,03:15,C,mm,km/h,mm,15,16,15,0.00,0.00,767.9,---,24,42,74,0.0,0.0,---,---,---,---,---,---
05:05:2026,03:30,C,mm,km/h,mm,15,15,15,0.00,0.00,767.9,---,24,42,74,0.0,0.0,---,---,---,---,---,---
05:05:2026,03:45,C,mm,km/h,mm,15,15,15,0.00,0.00,767.9,---,24,42,76,0.0,0.0,---,---,---,---,---,---
05:05:2026,04:00,C,mm,km/h,mm,15,15,15,0.00,0.00,768.0,---,24,42,76,0.0,0.0,---,---,---,---,---,---
05:05:2026,04:15,C,mm,km/h,mm,15,15,15,0.00,0.00,768.0,---,24,42,75,0.0,0.0,---,---,---,---,---,---
05:05:2026,04:30,C,mm,km/h,mm,15,15,15,0.00,0.00,768.1,---,24,42,76,0.0,0.0,---,---,---,---,---,---
05:05:2026,04:45,C,mm,km/h,mm,15,16,15,0.00,0.00,768.1,---,24,42,76,0.0,0.0,---,---,---,---,---,---
05:05:2026,05:00,C,mm,km/h,mm,15,16,15,0.00,0.00,768.3,---,24,42,75,0.0,0.0,---,---,---,---,---,---
05:05:2026,05:15,C,mm,km/h,mm,15,15,15,0.00,0.00,768.3,---,24,42,77,0.0,0.0,---,---,---,---,---,---
05:05:2026,05:30,C,mm,km/h,mm,14,15,14,0.00,0.00,768.5,---,24,42,79,0.0,0.0,---,---,---,---,---,---
05:05:2026,05:45,C,mm,km/h,mm,14,14,14,0.00,0.00,768.6,---,24,42,81,0.0,0.0,---,---,---,---,---,---
05:05:2026,06:00,C,mm,km/h,mm,14,15,14,0.00,0.00,768.7,---,24,43,79,0.0,0.0,---,---,---,---,---,---
05:05:2026,06:15,C,mm,km/h,mm,14,14,14,0.00,0.00,768.8,---,24,43,80,0.0,0.0,---,---,---,---,---,---
05:05:2026,06:30,C,mm,km/h,mm,15,15,14,0.00,0.00,769.0,---,24,43,81,0.0,0.0,---,---,---,---,---,---
05:05:2026,06:45,C,mm,km/h,mm,16,16,15,0.00,0.00,769.1,---,24,43,79,0.0,0.0,---,---,---,---,---,---
05:05:2026,07:00,C,mm,km/h,mm,16,16,16,0.00,0.00,769.3,---,24,43,75,0.0,0.0,---,---,---,---,---,---
