Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
25:05:2026,00:15,C,mm,km/h,mm,16,17,16,0.00,0.00,769.0,---,22,46,74,0.0,0.0,---,---,---,---,---,---
25:05:2026,00:30,C,mm,km/h,mm,16,16,16,0.00,0.00,768.9,---,22,47,75,0.0,1.6,SW,SW,---,---,---,---
25:05:2026,00:45,C,mm,km/h,mm,16,16,16,0.00,0.00,768.8,---,22,47,75,0.0,8.0,NW,NW,---,---,---,---
25:05:2026,01:00,C,mm,km/h,mm,16,16,16,0.00,0.00,769.0,---,22,47,74,1.6,6.4,WNW,NNW,---,---,---,---
25:05:2026,01:15,C,mm,km/h,mm,17,17,16,0.00,0.00,768.8,---,22,47,73,0.0,3.2,NW,NW,---,---,---,---
25:05:2026,01:30,C,mm,km/h,mm,16,17,16,0.00,0.00,768.8,---,22,47,74,0.0,0.0,---,---,---,---,---,---
25:05:2026,01:45,C,mm,km/h,mm,16,16,16,0.00,0.00,768.8,---,22,47,75,0.0,0.0,---,---,---,---,---,---
25:05:2026,02:00,C,mm,km/h,mm,16,16,16,0.00,0.00,768.8,---,22,47,76,0.0,3.2,S,NW,---,---,---,---
25:05:2026,02:15,C,mm,km/h,mm,16,16,16,0.00,0.00,768.8,---,22,47,76,0.0,4.8,S,S,---,---,---,---
25:05:2026,02:30,C,mm,km/h,mm,16,16,16,0.00,0.00,768.6,---,22,47,77,0.0,3.2,ESE,SE,---,---,---,---
25:05:2026,02:45,C,mm,km/h,mm,15,16,15,0.00,0.00,768.5,---,22,47,77,0.0,0.0,---,---,---,---,---,---
25:05:2026,03:00,C,mm,km/h,mm,15,15,15,0.00,0.00,768.6,---,22,47,77,0.0,0.0,---,---,---,---,---,---
25:05:2026,03:15,C,mm,km/h,mm,15,15,15,0.00,0.00,768.6,---,22,47,79,0.0,0.0,---,---,---,---,---,---
25:05:2026,03:30,C,mm,km/h,mm,14,15,14,0.00,0.00,768.7,---,22,47,81,0.0,0.0,---,---,---,---,---,---
25:05:2026,03:45,C,mm,km/h,mm,14,14,14,0.00,0.00,768.7,---,22,47,83,0.0,0.0,---,---,---,---,---,---
25:05:2026,04:00,C,mm,km/h,mm,14,14,14,0.00,0.00,768.7,---,22,48,83,0.0,0.0,---,---,---,---,---,---
25:05:2026,04:15,C,mm,km/h,mm,15,15,14,0.00,0.00,768.9,---,22,48,81,0.0,0.0,---,---,---,---,---,---
25:05:2026,04:30,C,mm,km/h,mm,15,15,15,0.00,0.00,768.8,---,22,48,80,0.0,0.0,---,---,---,---,---,---
25:05:2026,04:45,C,mm,km/h,mm,15,15,15,0.00,0.00,769.0,---,22,48,80,0.0,0.0,---,---,---,---,---,---
25:05:2026,05:00,C,mm,km/h,mm,14,15,14,0.00,0.00,769.0,---,22,48,81,0.0,0.0,---,---,---,---,---,---
25:05:2026,05:15,C,mm,km/h,mm,15,15,14,0.00,0.00,769.2,---,22,48,81,0.0,0.0,---,---,---,---,---,---
25:05:2026,05:30,C,mm,km/h,mm,15,15,15,0.00,0.00,769.3,---,22,48,79,0.0,0.0,---,---,---,---,---,---
25:05:2026,05:45,C,mm,km/h,mm,16,16,15,0.00,0.00,769.4,---,22,48,78,0.0,1.6,NNE,NNE,---,---,---,---
25:05:2026,06:00,C,mm,km/h,mm,16,16,16,0.00,0.00,769.6,---,22,48,76,0.0,1.6,WSW,NW,---,---,---,---
25:05:2026,06:15,C,mm,km/h,mm,16,16,16,0.00,0.00,769.7,---,22,48,76,0.0,3.2,NNW,WNW,---,---,---,---
25:05:2026,06:30,C,mm,km/h,mm,17,17,16,0.00,0.00,769.7,---,22,48,74,0.0,3.2,WNW,NW,---,---,---,---
25:05:2026,06:45,C,mm,km/h,mm,19,19,17,0.00,0.00,769.6,---,22,48,69,0.0,1.6,W,NW,---,---,---,---
25:05:2026,07:00,C,mm,km/h,mm,19,19,19,0.00,0.00,769.7,---,22,49,67,0.0,4.8,WSW,NE,---,---,---,---
25:05:2026,07:15,C,mm,km/h,mm,19,19,19,0.00,0.00,769.9,---,22,49,66,0.0,6.4,SSE,ESE,---,---,---,---
25:05:2026,07:30,C,mm,km/h,mm,19,19,19,0.00,0.00,770.0,---,22,49,66,0.0,6.4,S,S,---,---,---,---
25:05:2026,07:45,C,mm,km/h,mm,20,20,19,0.00,0.00,769.9,---,22,49,64,0.0,4.8,S,SSE,---,---,---,---
25:05:2026,08:00,C,mm,km/h,mm,21,21,20,0.00,0.00,769.9,---,22,49,61,0.0,4.8,SE,SSE,---,---,---,---
25:05:2026,08:15,C,mm,km/h,mm,21,21,21,0.00,0.00,770.0,---,23,48,60,0.0,3.2,S,SSE,---,---,---,---
25:05:2026,08:30,C,mm,km/h,mm,22,22,21,0.00,0.00,770.0,---,23,48,61,0.0,4.8,SSE,SSE,---,---,---,---
25:05:2026,08:45,C,mm,km/h,mm,23,23,22,0.00,0.00,769.9,---,23,48,54,0.0,4.8,NNW,NE,---,---,---,---
25:05:2026,09:00,C,mm,km/h,mm,22,23,22,0.00,0.00,770.0,---,23,48,56,1.6,8.0,SE,SE,---,---,---,---
25:05:2026,09:15,C,mm,km/h,mm,24,24,22,0.00,0.00,769.8,---,23,47,52,0.0,4.8,SSE,SSE,---,---,---,---
25:05:2026,09:30,C,mm,km/h,mm,23,24,23,0.00,0.00,769.6,---,23,47,51,1.6,8.0,SSE,SSE,---,---,---,---
25:05:2026,09:45,C,mm,km/h,mm,24,24,24,0.00,0.00,769.4,---,23,47,50,1.6,6.4,NW,NW,---,---,---,---
25:05:2026,10:00,C,mm,km/h,mm,24,24,24,0.00,0.00,769.2,---,23,47,50,1.6,8.0,S,S,---,---,---,---
