Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
07:05:2026,00:15,C,mm,km/h,mm,16,17,16,0.00,0.00,769.7,---,25,41,73,0.0,0.0,---,---,---,---,---,---
07:05:2026,00:30,C,mm,km/h,mm,15,16,15,0.00,0.00,769.7,---,25,41,75,0.0,0.0,---,---,---,---,---,---
07:05:2026,00:45,C,mm,km/h,mm,15,15,15,0.00,0.00,769.6,---,25,41,76,0.0,0.0,---,---,---,---,---,---
07:05:2026,01:00,C,mm,km/h,mm,15,15,15,0.00,0.00,769.4,---,25,41,76,0.0,0.0,---,---,---,---,---,---
07:05:2026,01:15,C,mm,km/h,mm,15,15,15,0.00,0.00,769.3,---,25,41,78,0.0,0.0,---,---,---,---,---,---
07:05:2026,01:30,C,mm,km/h,mm,15,15,15,0.00,0.00,769.1,---,25,41,78,0.0,0.0,---,---,---,---,---,---
07:05:2026,01:45,C,mm,km/h,mm,14,15,14,0.00,0.00,769.0,---,24,41,80,0.0,0.0,---,---,---,---,---,---
07:05:2026,02:00,C,mm,km/h,mm,14,14,14,0.00,0.00,768.9,---,25,41,79,0.0,0.0,---,---,---,---,---,---
07:05:2026,02:15,C,mm,km/h,mm,14,14,14,0.00,0.00,768.7,---,25,41,79,0.0,0.0,---,---,---,---,---,---
07:05:2026,02:30,C,mm,km/h,mm,14,14,14,0.00,0.00,768.6,---,24,41,80,0.0,0.0,---,---,---,---,---,---
07:05:2026,02:45,C,mm,km/h,mm,13,14,13,0.00,0.00,768.5,---,24,41,83,0.0,0.0,---,---,---,---,---,---
07:05:2026,03:00,C,mm,km/h,mm,13,13,13,0.00,0.00,768.3,---,24,41,84,0.0,0.0,---,---,---,---,---,---
07:05:2026,03:15,C,mm,km/h,mm,13,13,13,0.00,0.00,768.3,---,24,41,83,0.0,0.0,---,---,---,---,---,---
07:05:2026,03:30,C,mm,km/h,mm,13,13,13,0.00,0.00,768.2,---,24,41,85,0.0,0.0,---,---,---,---,---,---
07:05:2026,03:45,C,mm,km/h,mm,13,13,13,0.00,0.00,768.2,---,24,41,85,0.0,0.0,---,---,---,---,---,---
07:05:2026,04:00,C,mm,km/h,mm,13,13,13,0.00,0.00,768.3,---,24,41,87,0.0,0.0,---,---,---,---,---,---
07:05:2026,04:15,C,mm,km/h,mm,13,13,13,0.00,0.00,768.4,---,24,41,87,0.0,0.0,---,---,---,---,---,---
07:05:2026,04:30,C,mm,km/h,mm,13,13,13,0.00,0.00,768.5,---,24,41,85,0.0,0.0,---,---,---,---,---,---
07:05:2026,04:45,C,mm,km/h,mm,13,13,13,0.00,0.00,768.6,---,24,41,85,0.0,0.0,---,---,---,---,---,---
07:05:2026,05:00,C,mm,km/h,mm,12,13,12,0.00,0.00,768.7,---,24,41,85,0.0,0.0,---,---,---,---,---,---
07:05:2026,05:15,C,mm,km/h,mm,12,12,12,0.00,0.00,768.8,---,24,41,86,0.0,0.0,---,---,---,---,---,---
07:05:2026,05:30,C,mm,km/h,mm,13,13,12,0.00,0.00,768.8,---,24,41,85,0.0,0.0,---,---,---,---,---,---
07:05:2026,05:45,C,mm,km/h,mm,13,13,13,0.00,0.00,769.0,---,24,41,85,0.0,0.0,---,---,---,---,---,---
07:05:2026,06:00,C,mm,km/h,mm,14,14,13,0.00,0.00,769.2,---,24,41,83,0.0,0.0,---,---,---,---,---,---
07:05:2026,06:15,C,mm,km/h,mm,15,15,14,0.00,0.00,769.3,---,24,41,80,0.0,0.0,---,---,---,---,---,---
07:05:2026,06:30,C,mm,km/h,mm,16,16,15,0.00,0.00,769.4,---,24,41,77,0.0,0.0,---,---,---,---,---,---
07:05:2026,06:45,C,mm,km/h,mm,16,16,16,0.00,0.00,769.5,---,24,42,76,0.0,0.0,---,---,---,---,---,---
07:05:2026,07:00,C,mm,km/h,mm,17,17,16,0.00,0.00,769.5,---,24,41,74,0.0,0.0,---,---,---,---,---,---
07:05:2026,07:15,C,mm,km/h,mm,17,17,17,0.00,0.00,769.7,---,24,41,73,0.0,0.0,---,---,---,---,---,---
07:05:2026,07:30,C,mm,km/h,mm,18,18,17,0.00,0.00,769.8,---,24,41,70,0.0,3.2,NNW,NNW,---,---,---,---
07:05:2026,07:45,C,mm,km/h,mm,18,18,18,0.00,0.00,770.0,---,24,41,67,1.6,4.8,NW,NNW,---,---,---,---
07:05:2026,08:00,C,mm,km/h,mm,20,20,18,0.00,0.00,770.0,---,24,41,62,0.0,0.0,---,---,---,---,---,---
07:05:2026,08:15,C,mm,km/h,mm,21,21,20,0.00,0.00,770.0,---,24,41,57,0.0,3.2,WNW,E,---,---,---,---
07:05:2026,08:30,C,mm,km/h,mm,22,22,21,0.00,0.00,770.0,---,24,41,55,0.0,3.2,NW,NW,---,---,---,---
07:05:2026,08:45,C,mm,km/h,mm,24,24,22,0.00,0.00,769.9,---,24,41,50,0.0,3.2,NE,NE,---,---,---,---
07:05:2026,09:00,C,mm,km/h,mm,24,24,24,0.00,0.00,769.8,---,24,41,46,0.0,4.8,NW,NNW,---,---,---,---
07:05:2026,09:15,C,mm,km/h,mm,25,25,24,0.00,0.00,769.7,---,24,41,46,0.0,1.6,ENE,NE,---,---,---,---
07:05:2026,09:30,C,mm,km/h,mm,25,25,25,0.00,0.00,769.6,---,24,41,43,1.6,8.0,NNW,NNW,---,---,---,---
07:05:2026,09:45,C,mm,km/h,mm,26,26,25,0.00,0.00,769.5,---,24,41,38,1.6,8.0,NW,NW,---,---,---,---
07:05:2026,10:00,C,mm,km/h,mm,26,26,26,0.00,0.00,769.4,---,24,41,35,1.6,11.3,NNW,NW,---,---,---,---
07:05:2026,10:15,C,mm,km/h,mm,27,27,26,0.00,0.00,769.3,---,24,40,35,3.2,14.5,N,NW,---,---,---,---
07:05:2026,10:30,C,mm,km/h,mm,27,27,27,0.00,0.00,769.2,---,24,39,32,4.8,14.5,N,WNW,---,---,---,---
07:05:2026,10:45,C,mm,km/h,mm,28,28,27,0.00,0.00,769.1,---,24,36,33,4.8,16.1,SW,NW,---,---,---,---
07:05:2026,11:00,C,mm,km/h,mm,28,28,27,0.00,0.00,769.1,---,24,35,33,4.8,11.3,WSW,WNW,---,---,---,---
07:05:2026,11:15,C,mm,km/h,mm,28,28,28,0.00,0.00,769.0,---,24,34,32,3.2,11.3,WNW,NW,---,---,---,---
07:05:2026,11:30,C,mm,km/h,mm,28,28,28,0.00,0.00,768.8,---,24,35,31,3.2,11.3,E,W,---,---,---,---
07:05:2026,11:45,C,mm,km/h,mm,29,29,28,0.00,0.00,768.8,---,25,36,31,4.8,14.5,NNE,NNW,---,---,---,---
07:05:2026,12:00,C,mm,km/h,mm,29,29,29,0.00,0.00,768.6,---,25,36,31,4.8,14.5,NW,WNW,---,---,---,---
07:05:2026,12:15,C,mm,km/h,mm,29,29,29,0.00,0.00,768.4,---,25,36,29,4.8,12.9,NNW,NNW,---,---,---,---
07:05:2026,12:30,C,mm,km/h,mm,30,30,29,0.00,0.00,768.1,---,25,36,29,4.8,16.1,W,NW,---,---,---,---
07:05:2026,12:45,C,mm,km/h,mm,30,30,29,0.00,0.00,767.7,---,25,36,29,4.8,16.1,W,NW,---,---,---,---
07:05:2026,13:00,C,mm,km/h,mm,29,30,29,0.00,0.00,767.4,---,25,35,29,4.8,16.1,WSW,WNW,---,---,---,---
07:05:2026,13:15,C,mm,km/h,mm,30,30,29,0.00,0.00,767.3,---,25,35,29,3.2,9.7,NE,NW,---,---,---,---
07:05:2026,13:30,C,mm,km/h,mm,31,31,30,0.00,0.00,767.1,---,25,35,27,1.6,9.7,NNW,NNW,---,---,---,---
07:05:2026,13:45,C,mm,km/h,mm,31,31,31,0.00,0.00,766.9,---,26,35,26,3.2,9.7,NNW,NNW,---,---,---,---
