Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
28:05:2026,00:15,C,mm,km/h,mm,14,14,14,0.00,0.00,769.6,---,22,51,93,0.0,1.6,W,NNW,---,---,---,---
28:05:2026,00:30,C,mm,km/h,mm,14,14,13,0.00,0.00,769.3,---,22,51,93,0.0,0.0,---,---,---,---,---,---
28:05:2026,00:45,C,mm,km/h,mm,13,14,13,0.00,0.00,769.3,---,22,52,93,0.0,0.0,---,---,---,---,---,---
28:05:2026,01:00,C,mm,km/h,mm,14,14,13,0.00,0.00,769.2,---,22,52,93,0.0,0.0,---,---,---,---,---,---
28:05:2026,01:15,C,mm,km/h,mm,13,14,13,0.20,0.00,769.1,---,22,52,94,0.0,0.0,---,---,---,---,---,---
28:05:2026,01:30,C,mm,km/h,mm,13,14,13,0.00,0.00,768.9,---,22,52,93,0.0,0.0,---,---,---,---,---,---
28:05:2026,01:45,C,mm,km/h,mm,13,13,13,0.00,0.00,769.1,---,22,52,94,0.0,0.0,---,---,---,---,---,---
28:05:2026,02:00,C,mm,km/h,mm,14,14,13,0.00,0.00,769.1,---,22,52,94,0.0,1.6,NW,NW,---,---,---,---
28:05:2026,02:15,C,mm,km/h,mm,14,14,13,0.00,0.00,768.9,---,22,52,94,0.0,0.0,---,---,---,---,---,---
28:05:2026,02:30,C,mm,km/h,mm,13,14,13,0.00,0.00,768.8,---,22,52,94,0.0,0.0,---,---,---,---,---,---
28:05:2026,02:45,C,mm,km/h,mm,13,14,13,0.00,0.00,768.6,---,22,52,94,0.0,0.0,---,---,---,---,---,---
28:05:2026,03:00,C,mm,km/h,mm,13,13,13,0.00,0.00,768.5,---,22,53,94,0.0,0.0,---,---,---,---,---,---
28:05:2026,03:15,C,mm,km/h,mm,14,14,13,0.00,0.00,768.6,---,22,53,94,0.0,0.0,---,---,---,---,---,---
28:05:2026,03:30,C,mm,km/h,mm,13,14,13,0.00,0.00,768.6,---,22,53,94,0.0,0.0,---,---,---,---,---,---
28:05:2026,03:45,C,mm,km/h,mm,13,13,13,0.00,0.00,768.6,---,22,53,94,0.0,0.0,---,---,---,---,---,---
28:05:2026,04:00,C,mm,km/h,mm,13,13,13,0.00,0.00,768.5,---,22,53,94,0.0,0.0,---,---,---,---,---,---
28:05:2026,04:15,C,mm,km/h,mm,13,13,13,0.00,0.00,768.6,---,22,53,94,0.0,0.0,---,---,---,---,---,---
28:05:2026,04:30,C,mm,km/h,mm,13,13,13,0.00,0.00,768.5,---,22,53,94,0.0,0.0,---,---,---,---,---,---
28:05:2026,04:45,C,mm,km/h,mm,13,13,13,0.00,0.00,768.6,---,22,53,94,0.0,0.0,---,---,---,---,---,---
28:05:2026,05:00,C,mm,km/h,mm,13,13,13,0.00,0.00,768.3,---,22,53,94,0.0,0.0,---,---,---,---,---,---
28:05:2026,05:15,C,mm,km/h,mm,13,13,13,0.00,0.00,768.4,---,22,53,94,0.0,0.0,---,---,---,---,---,---
28:05:2026,05:30,C,mm,km/h,mm,13,13,13,0.00,0.00,768.4,---,22,53,95,0.0,0.0,---,---,---,---,---,---
28:05:2026,05:45,C,mm,km/h,mm,13,14,13,0.00,0.00,768.4,---,22,53,95,0.0,0.0,---,---,---,---,---,---
28:05:2026,06:00,C,mm,km/h,mm,14,14,14,0.00,0.00,768.7,---,22,53,95,0.0,0.0,---,---,---,---,---,---
28:05:2026,06:15,C,mm,km/h,mm,14,14,14,0.00,0.00,769.0,---,22,53,95,0.0,0.0,---,---,---,---,---,---
28:05:2026,06:30,C,mm,km/h,mm,14,14,14,0.00,0.00,769.2,---,22,53,94,0.0,3.2,NE,NE,---,---,---,---
28:05:2026,06:45,C,mm,km/h,mm,15,15,14,0.00,0.00,769.3,---,22,53,93,0.0,0.0,---,---,---,---,---,---
28:05:2026,07:00,C,mm,km/h,mm,15,15,15,0.00,0.00,769.5,---,22,53,91,0.0,0.0,---,---,---,---,---,---
28:05:2026,07:15,C,mm,km/h,mm,17,17,15,0.00,0.00,769.7,---,22,53,87,0.0,1.6,SE,SE,---,---,---,---
28:05:2026,07:30,C,mm,km/h,mm,18,18,17,0.00,0.00,769.7,---,22,53,80,0.0,3.2,NNE,NE,---,---,---,---
28:05:2026,07:45,C,mm,km/h,mm,18,18,18,0.00,0.00,769.8,---,22,53,75,0.0,3.2,SW,SE,---,---,---,---
28:05:2026,08:00,C,mm,km/h,mm,19,19,18,0.00,0.00,770.0,---,22,53,73,0.0,1.6,SE,SE,---,---,---,---
28:05:2026,08:15,C,mm,km/h,mm,19,19,18,0.00,0.00,770.0,---,22,53,75,0.0,4.8,N,N,---,---,---,---
28:05:2026,08:30,C,mm,km/h,mm,20,20,19,0.00,0.00,770.0,---,22,53,68,0.0,4.8,NE,NE,---,---,---,---
28:05:2026,08:45,C,mm,km/h,mm,21,21,20,0.00,0.00,770.1,---,22,52,63,1.6,6.4,NNE,NNE,---,---,---,---
28:05:2026,09:00,C,mm,km/h,mm,21,22,21,0.00,0.00,769.9,---,22,52,59,0.0,4.8,SE,SE,---,---,---,---
28:05:2026,09:15,C,mm,km/h,mm,21,22,21,0.00,0.00,769.6,---,22,52,59,0.0,4.8,SE,SE,---,---,---,---
28:05:2026,09:30,C,mm,km/h,mm,23,23,21,0.00,0.00,769.6,---,22,52,55,1.6,6.4,NE,NW,---,---,---,---
28:05:2026,09:45,C,mm,km/h,mm,23,23,23,0.00,0.00,769.5,---,22,52,52,1.6,6.4,SE,SSE,---,---,---,---
28:05:2026,10:00,C,mm,km/h,mm,24,24,23,0.00,0.00,769.4,---,22,52,49,3.2,11.3,NNW,NW,---,---,---,---
28:05:2026,10:15,C,mm,km/h,mm,24,24,24,0.00,0.00,769.2,---,22,52,50,3.2,9.7,NW,NW,---,---,---,---
28:05:2026,10:30,C,mm,km/h,mm,25,25,24,0.00,0.00,769.1,---,22,52,48,1.6,8.0,WNW,ENE,---,---,---,---
28:05:2026,10:45,C,mm,km/h,mm,25,26,25,0.00,0.00,769.1,---,22,51,47,3.2,20.9,NNE,NW,---,---,---,---
28:05:2026,11:00,C,mm,km/h,mm,26,26,25,0.00,0.00,768.9,---,22,51,45,3.2,16.1,NW,NNW,---,---,---,---
28:05:2026,11:15,C,mm,km/h,mm,26,26,26,0.00,0.00,768.7,---,22,51,45,3.2,12.9,NW,NW,---,---,---,---
28:05:2026,11:30,C,mm,km/h,mm,26,26,25,0.00,0.00,768.6,---,23,51,45,3.2,9.7,NE,NW,---,---,---,---
28:05:2026,11:45,C,mm,km/h,mm,26,26,26,0.00,0.00,768.5,---,23,52,43,3.2,14.5,ENE,NE,---,---,---,---
28:05:2026,12:00,C,mm,km/h,mm,27,27,26,0.00,0.00,768.3,---,23,51,40,3.2,11.3,N,NE,---,---,---,---
28:05:2026,12:15,C,mm,km/h,mm,26,27,26,0.00,0.00,768.3,---,23,51,42,3.2,12.9,NW,NW,---,---,---,---
28:05:2026,12:30,C,mm,km/h,mm,26,26,25,0.00,0.00,768.0,---,23,51,42,3.2,14.5,N,NE,---,---,---,---
28:05:2026,12:45,C,mm,km/h,mm,26,26,26,0.00,0.00,767.8,---,23,50,43,1.6,11.3,WSW,NE,---,---,---,---
28:05:2026,13:00,C,mm,km/h,mm,27,27,26,0.00,0.00,767.5,---,23,50,37,4.8,17.7,NW,NE,---,---,---,---
28:05:2026,13:15,C,mm,km/h,mm,27,27,27,0.00,0.00,767.3,---,23,49,39,4.8,19.3,NNW,NW,---,---,---,---
28:05:2026,13:30,C,mm,km/h,mm,27,27,27,0.00,0.00,767.0,---,23,49,39,3.2,11.3,NE,NNE,---,---,---,---
28:05:2026,13:45,C,mm,km/h,mm,27,27,27,0.00,0.00,766.8,---,23,48,39,1.6,14.5,N,NNE,---,---,---,---
28:05:2026,14:00,C,mm,km/h,mm,27,27,27,0.00,0.00,766.9,---,23,47,37,3.2,11.3,NNE,NE,---,---,---,---
28:05:2026,14:15,C,mm,km/h,mm,25,27,25,0.00,0.00,766.7,---,23,46,40,3.2,16.1,NNE,NE,---,---,---,---
28:05:2026,14:30,C,mm,km/h,mm,25,25,25,0.00,0.00,766.7,---,23,46,41,3.2,14.5,ENE,NNE,---,---,---,---
28:05:2026,14:45,C,mm,km/h,mm,24,25,24,0.00,0.00,766.9,---,23,45,42,3.2,9.7,NE,NE,---,---,---,---
28:05:2026,15:00,C,mm,km/h,mm,24,24,24,0.00,0.00,766.9,---,23,45,40,3.2,12.9,NE,NE,---,---,---,---
28:05:2026,15:15,C,mm,km/h,mm,23,24,23,0.00,0.00,767.2,---,23,45,38,3.2,11.3,NW,NE,---,---,---,---
28:05:2026,15:30,C,mm,km/h,mm,23,23,23,0.00,0.00,767.4,---,23,45,39,3.2,14.5,N,NW,---,---,---,---
28:05:2026,15:45,C,mm,km/h,mm,23,23,23,0.00,0.00,767.5,---,23,45,41,3.2,9.7,W,W,---,---,---,---
28:05:2026,16:00,C,mm,km/h,mm,21,23,21,0.00,0.00,767.6,---,23,44,53,3.2,9.7,SE,SSE,---,---,---,---
28:05:2026,16:15,C,mm,km/h,mm,20,21,20,0.00,0.00,767.7,---,23,44,57,1.6,9.7,SSE,SE,---,---,---,---
28:05:2026,16:30,C,mm,km/h,mm,20,20,20,0.00,0.00,767.6,---,23,45,57,1.6,9.7,NNE,WNW,---,---,---,---
28:05:2026,16:45,C,mm,km/h,mm,19,20,19,0.00,0.00,767.5,---,23,45,59,1.6,9.7,SE,SE,---,---,---,---
28:05:2026,17:00,C,mm,km/h,mm,19,19,19,0.00,0.00,767.5,---,23,45,58,0.0,6.4,ESE,NW,---,---,---,---
28:05:2026,17:15,C,mm,km/h,mm,19,19,19,0.00,0.00,767.4,---,23,45,58,0.0,1.6,SSE,SSE,---,---,---,---
28:05:2026,17:30,C,mm,km/h,mm,19,19,19,0.00,0.00,767.5,---,23,45,58,0.0,1.6,SE,SE,---,---,---,---
28:05:2026,17:45,C,mm,km/h,mm,20,20,19,0.00,0.00,767.7,---,23,45,56,0.0,3.2,E,NW,---,---,---,---
28:05:2026,18:00,C,mm,km/h,mm,19,20,19,0.00,0.00,767.8,---,23,45,57,0.0,1.6,NW,NNW,---,---,---,---
28:05:2026,18:15,C,mm,km/h,mm,19,19,19,0.00,0.00,767.9,---,23,45,57,0.0,0.0,---,---,---,---,---,---
28:05:2026,18:30,C,mm,km/h,mm,19,19,19,0.00,0.00,767.9,---,23,45,57,0.0,0.0,---,---,---,---,---,---
28:05:2026,18:45,C,mm,km/h,mm,19,19,19,0.00,0.00,768.2,---,23,45,56,0.0,0.0,---,---,---,---,---,---
28:05:2026,19:00,C,mm,km/h,mm,19,19,19,0.00,0.00,768.3,---,23,45,56,0.0,0.0,---,---,---,---,---,---
28:05:2026,19:15,C,mm,km/h,mm,19,19,19,0.00,0.00,768.4,---,23,45,56,0.0,0.0,---,---,---,---,---,---
28:05:2026,19:30,C,mm,km/h,mm,18,19,18,0.00,0.00,768.7,---,23,45,56,0.0,1.6,NE,NE,---,---,---,---
28:05:2026,19:45,C,mm,km/h,mm,18,18,18,0.00,0.00,768.8,---,23,45,56,0.0,0.0,---,---,---,---,---,---
28:05:2026,20:00,C,mm,km/h,mm,18,18,18,0.00,0.00,769.1,---,23,45,58,0.0,1.6,NE,N,---,---,---,---
28:05:2026,20:15,C,mm,km/h,mm,17,18,17,0.00,0.00,769.3,---,23,45,63,0.0,1.6,N,N,---,---,---,---
28:05:2026,20:30,C,mm,km/h,mm,18,18,17,0.00,0.00,769.4,---,23,45,63,0.0,9.7,NNE,NE,---,---,---,---
28:05:2026,20:45,C,mm,km/h,mm,18,18,18,0.00,0.00,769.6,---,23,45,64,0.0,8.0,NNW,NE,---,---,---,---
28:05:2026,21:00,C,mm,km/h,mm,18,18,18,0.00,0.00,769.7,---,23,45,64,0.0,4.8,NNE,N,---,---,---,---
28:05:2026,21:15,C,mm,km/h,mm,18,18,18,0.00,0.00,769.8,---,23,45,64,0.0,3.2,NW,NNE,---,---,---,---
28:05:2026,21:30,C,mm,km/h,mm,17,18,17,0.00,0.00,769.9,---,23,45,67,0.0,0.0,---,---,---,---,---,---
28:05:2026,21:45,C,mm,km/h,mm,16,17,16,0.00,0.00,769.9,---,23,45,69,0.0,0.0,---,---,---,---,---,---
28:05:2026,22:00,C,mm,km/h,mm,15,16,15,0.00,0.00,769.8,---,23,45,72,0.0,0.0,---,---,---,---,---,---
28:05:2026,22:15,C,mm,km/h,mm,15,15,15,0.00,0.00,769.8,---,23,45,74,0.0,0.0,---,---,---,---,---,---
28:05:2026,22:30,C,mm,km/h,mm,14,15,14,0.00,0.00,769.8,---,23,45,74,0.0,0.0,---,---,---,---,---,---
28:05:2026,22:45,C,mm,km/h,mm,14,14,14,0.00,0.00,769.8,---,23,45,76,0.0,0.0,---,---,---,---,---,---
28:05:2026,23:00,C,mm,km/h,mm,14,14,14,0.00,0.00,769.7,---,23,45,77,0.0,0.0,---,---,---,---,---,---
28:05:2026,23:15,C,mm,km/h,mm,14,14,14,0.00,0.00,769.6,---,22,46,79,0.0,0.0,---,---,---,---,---,---
28:05:2026,23:30,C,mm,km/h,mm,14,14,14,0.00,0.00,769.7,---,22,46,78,0.0,0.0,---,---,---,---,---,---
28:05:2026,23:45,C,mm,km/h,mm,14,14,14,0.00,0.00,769.6,---,22,46,80,0.0,0.0,---,---,---,---,---,---
