Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
22:05:2026,00:15,C,mm,km/h,mm,15,15,15,0.00,0.00,768.6,---,23,49,84,0.0,0.0,---,---,---,---,---,---
22:05:2026,00:30,C,mm,km/h,mm,15,15,15,0.00,0.00,768.5,---,23,49,85,0.0,0.0,---,---,---,---,---,---
22:05:2026,00:45,C,mm,km/h,mm,15,15,15,0.00,0.00,768.4,---,23,49,84,0.0,3.2,NNW,NNW,---,---,---,---
22:05:2026,01:00,C,mm,km/h,mm,15,15,15,0.00,0.00,768.2,---,23,49,84,0.0,3.2,NW,NNW,---,---,---,---
22:05:2026,01:15,C,mm,km/h,mm,15,15,15,0.00,0.00,768.2,---,23,49,84,0.0,1.6,NNW,NNW,---,---,---,---
22:05:2026,01:30,C,mm,km/h,mm,15,15,15,0.00,0.00,768.0,---,23,49,84,0.0,0.0,---,---,---,---,---,---
22:05:2026,01:45,C,mm,km/h,mm,14,15,14,0.00,0.00,768.1,---,23,49,87,0.0,0.0,---,---,---,---,---,---
22:05:2026,02:00,C,mm,km/h,mm,14,14,14,0.00,0.00,768.3,---,23,49,86,0.0,0.0,---,---,---,---,---,---
22:05:2026,02:15,C,mm,km/h,mm,14,14,14,0.00,0.00,768.3,---,23,49,86,0.0,0.0,---,---,---,---,---,---
22:05:2026,02:30,C,mm,km/h,mm,14,15,14,0.00,0.00,768.2,---,23,49,86,0.0,0.0,---,---,---,---,---,---
22:05:2026,02:45,C,mm,km/h,mm,14,14,14,0.00,0.00,768.3,---,23,49,87,0.0,0.0,---,---,---,---,---,---
22:05:2026,03:00,C,mm,km/h,mm,15,15,14,0.00,0.00,768.3,---,23,49,86,0.0,0.0,---,---,---,---,---,---
22:05:2026,03:15,C,mm,km/h,mm,15,15,15,0.00,0.00,768.3,---,23,49,84,0.0,0.0,---,---,---,---,---,---
22:05:2026,03:30,C,mm,km/h,mm,15,15,15,0.00,0.00,768.6,---,23,49,84,0.0,1.6,ENE,ENE,---,---,---,---
22:05:2026,03:45,C,mm,km/h,mm,14,15,14,0.00,0.00,768.5,---,22,49,85,0.0,0.0,---,---,---,---,---,---
22:05:2026,04:00,C,mm,km/h,mm,14,14,14,0.00,0.00,768.8,---,22,49,85,0.0,0.0,---,---,---,---,---,---
22:05:2026,04:15,C,mm,km/h,mm,14,14,13,0.00,0.00,768.9,---,22,49,87,0.0,0.0,---,---,---,---,---,---
22:05:2026,04:30,C,mm,km/h,mm,13,14,13,0.00,0.00,769.0,---,22,49,88,0.0,0.0,---,---,---,---,---,---
22:05:2026,04:45,C,mm,km/h,mm,13,13,13,0.00,0.00,769.1,---,22,49,88,0.0,0.0,---,---,---,---,---,---
22:05:2026,05:00,C,mm,km/h,mm,13,13,13,0.00,0.00,769.2,---,22,49,89,0.0,0.0,---,---,---,---,---,---
22:05:2026,05:15,C,mm,km/h,mm,13,13,13,0.00,0.00,769.3,---,22,49,91,0.0,0.0,---,---,---,---,---,---
22:05:2026,05:30,C,mm,km/h,mm,13,13,13,0.00,0.00,769.3,---,22,49,91,0.0,0.0,---,---,---,---,---,---
22:05:2026,05:45,C,mm,km/h,mm,14,14,13,0.00,0.00,769.5,---,22,50,90,0.0,0.0,---,---,---,---,---,---
