Date,Time,Temp Units,Bar Units,Wind Units,Rain Units,Temp Out,Hi Temp,Low Temp,Rain,Rain Rate,BAR,Solar Rad.,In Temp,In Hum,Out Hum,Wind Speed,Hi Speed,Hi Dir,Wind Dir,UV Index,ET,Hi Solar Rad.,Hi UV
17:05:2026,00:15,C,mm,km/h,mm,14,14,14,0.00,0.00,767.8,---,23,45,90,0.0,0.0,---,---,---,---,---,---
17:05:2026,00:30,C,mm,km/h,mm,14,14,14,0.00,0.00,767.7,---,23,45,91,0.0,0.0,---,---,---,---,---,---
17:05:2026,00:45,C,mm,km/h,mm,14,14,13,0.00,0.00,767.6,---,23,45,91,0.0,0.0,---,---,---,---,---,---
17:05:2026,01:00,C,mm,km/h,mm,14,14,14,0.00,0.00,767.6,---,23,45,90,0.0,0.0,---,---,---,---,---,---
17:05:2026,01:15,C,mm,km/h,mm,14,14,14,0.00,0.00,767.5,---,23,45,90,0.0,0.0,---,---,---,---,---,---
17:05:2026,01:30,C,mm,km/h,mm,14,14,14,0.00,0.00,767.4,---,23,46,91,0.0,0.0,---,---,---,---,---,---
17:05:2026,01:45,C,mm,km/h,mm,13,14,13,0.00,0.00,767.5,---,23,46,91,0.0,0.0,---,---,---,---,---,---
17:05:2026,02:00,C,mm,km/h,mm,13,13,13,0.00,0.00,767.6,---,23,46,92,0.0,0.0,---,---,---,---,---,---
17:05:2026,02:15,C,mm,km/h,mm,14,14,13,0.00,0.00,767.5,---,23,46,92,0.0,0.0,---,---,---,---,---,---
17:05:2026,02:30,C,mm,km/h,mm,14,14,14,0.00,0.00,767.5,---,23,46,85,0.0,0.0,---,---,---,---,---,---
17:05:2026,02:45,C,mm,km/h,mm,14,14,14,0.00,0.00,767.3,---,23,46,83,0.0,0.0,---,---,---,---,---,---
17:05:2026,03:00,C,mm,km/h,mm,14,14,14,0.00,0.00,767.3,---,23,46,83,0.0,0.0,---,---,---,---,---,---
17:05:2026,03:15,C,mm,km/h,mm,13,14,13,0.00,0.00,767.3,---,23,46,84,0.0,0.0,---,---,---,---,---,---
17:05:2026,03:30,C,mm,km/h,mm,13,13,13,0.00,0.00,767.3,---,23,46,86,0.0,0.0,---,---,---,---,---,---
17:05:2026,03:45,C,mm,km/h,mm,13,13,13,0.00,0.00,767.2,---,23,46,88,0.0,0.0,---,---,---,---,---,---
17:05:2026,04:00,C,mm,km/h,mm,13,13,13,0.00,0.00,767.1,---,23,46,89,0.0,0.0,---,---,---,---,---,---
17:05:2026,04:15,C,mm,km/h,mm,12,13,12,0.00,0.00,767.2,---,23,46,90,0.0,0.0,---,---,---,---,---,---
17:05:2026,04:30,C,mm,km/h,mm,12,12,12,0.00,0.00,767.3,---,23,46,91,0.0,0.0,---,---,---,---,---,---
17:05:2026,04:45,C,mm,km/h,mm,12,12,12,0.00,0.00,767.4,---,23,46,92,0.0,0.0,---,---,---,---,---,---
17:05:2026,05:00,C,mm,km/h,mm,12,12,12,0.00,0.00,767.4,---,23,46,93,0.0,0.0,---,---,---,---,---,---
17:05:2026,05:15,C,mm,km/h,mm,13,13,12,0.00,0.00,767.6,---,23,46,94,0.0,0.0,---,---,---,---,---,---
